"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PTGER2",1.78899571822827e-06,1.7378452571886,0.219,0.127,0.0277813145083668,"1","PTGER2"
"PELO",1.81864027396262e-06,1.79892122441721,0.13,0.058,0.0282416648143656,"1","PELO"
"NBEAL1",1.95267602796024e-06,0.95718690049457,0.308,0.197,0.0303231060381945,"1","NBEAL1"
"UBL7-AS1",2.0361835619111e-06,2.66961595434296,0.038,0.006,0.0316198945329174,"1","UBL7-AS1"
"ETFB",2.1495206855362e-06,1.46665671493008,0.259,0.162,0.0333799067256917,"1","ETFB"
"CENPK",2.22729258195701e-06,1.62655001183566,0.095,0.035,0.0345876265052104,"1","CENPK"
"PRDX5",2.23113311871371e-06,0.949453532859613,0.476,0.398,0.0346472662005052,"1","PRDX5"
"PDLIM7",2.31091560545523e-06,1.6540093182137,0.114,0.047,0.0358862084371142,"1","PDLIM7"
"LRRC69",2.39833294415477e-06,2.42813606059633,0.043,0.008,0.0372437122897794,"1","LRRC69"
"PTTG1",2.71431060896323e-06,1.38951020670369,0.2,0.112,0.0421505294465901,"1","PTTG1"
"AKR7A2",2.86340002783153e-06,1.26317766870301,0.178,0.093,0.0444657390321958,"1","AKR7A2"
"NUDT5",3.18351482012747e-06,1.49767388239564,0.211,0.121,0.0494368016417595,"1","NUDT5"
"FGFBP2",9.74001840444493e-195,6.18927876228326,0.649,0.015,1.51252745802625e-190,"2","FGFBP2"
"FCGR3A",6.13364439738868e-112,4.19728984183128,0.548,0.05,9.52493638470488e-108,"2","FCGR3A"
"NKG7",8.0173011303191e-107,2.11941557469044,0.996,0.692,1.24500669252725e-102,"2","NKG7"
"EFHD2",1.87921247106494e-96,3.86347701343827,0.603,0.095,2.91822904631675e-92,"2","EFHD2"
"GZMH",2.68825021564308e-95,3.53240841925801,0.653,0.121,4.17458375987214e-91,"2","GZMH"
"KLRF1",2.18228001443385e-86,3.01606038400788,0.632,0.112,3.38886263441432e-82,"2","KLRF1"
"MYOM2",9.65827081350568e-82,7.23457927672352,0.268,0.003,1.4998328746293e-77,"2","MYOM2"
"PLAC8",2.86840467186134e-78,2.63078411199633,0.707,0.182,4.45434561493348e-74,"2","PLAC8"
"SPON2",4.42653785378199e-77,4.24683999557453,0.439,0.052,6.87397063313805e-73,"2","SPON2"
"ITGB2",1.1655972579582e-75,2.61658594093085,0.703,0.197,1.81005598188329e-71,"2","ITGB2"
"CX3CR1",1.61096916384167e-70,6.99330750853269,0.23,0.003,2.50167401452972e-66,"2","CX3CR1"
"GNLY",2.31138238517719e-65,1.92600499899425,0.824,0.311,3.58934570594167e-61,"2","GNLY"
"S1PR5",1.33199180475059e-63,4.57775205574297,0.28,0.017,2.06845007359719e-59,"2","S1PR5"
"CTSW",1.28829407819995e-59,1.69297015467879,0.858,0.369,2.00059187403671e-55,"2","CTSW"
"KLF2",1.44760922762259e-58,2.83324490908563,0.444,0.075,2.24799236957512e-54,"2","KLF2"
"CST7",4.92604704019773e-51,1.46541582225116,0.887,0.558,7.64965844872306e-47,"2","CST7"
"TMSB10",2.4022355513451e-49,0.966042944078026,0.996,0.952,3.73043158768381e-45,"2","TMSB10"
"PRF1",3.16630416884053e-49,2.15177958700458,0.711,0.32,4.91695374379246e-45,"2","PRF1"
"TXNIP",1.58538273127499e-47,2.0537772101937,0.669,0.262,2.46194084339693e-43,"2","TXNIP"
"HLA-C",2.78313733432193e-44,0.841979333517854,0.992,0.925,4.32193396646852e-40,"2","HLA-C"
"PLEK",1.64228695823482e-36,2.87202588081963,0.314,0.061,2.55030741744285e-32,"2","PLEK"
"TYROBP",5.07026770991016e-35,1.34101650354032,0.732,0.334,7.87361872671948e-31,"2","TYROBP"
"ARL4C",5.54407169492069e-35,2.10596902088676,0.485,0.166,8.60938893504234e-31,"2","ARL4C"
"LAIR2",7.582864634597e-35,4.32997510647653,0.163,0.011,1.17754304910657e-30,"2","LAIR2"
"EMP31",2.36026508680697e-34,1.60780518686818,0.644,0.297,3.66525565330254e-30,"2","EMP3"
"C12orf75",3.3742255540073e-34,2.20044501001887,0.448,0.142,5.23983486281793e-30,"2","C12orf75"
"PRSS23",9.17653592489398e-32,4.65135370019312,0.146,0.01,1.42502426377679e-27,"2","PRSS23"
"S100A41",1.08233718583745e-31,1.20392766735811,0.854,0.594,1.68076141588698e-27,"2","S100A4"
"GZMB",1.93365518841145e-31,1.18548497569027,0.728,0.369,3.00277314208413e-27,"2","GZMB"
"ASCL2",1.24679714909981e-30,4.9737911336651,0.113,0.003,1.9361512928371e-26,"2","ASCL2"
"MYO1F",1.84630017146874e-30,2.01860701967961,0.473,0.17,2.86711953627381e-26,"2","MYO1F"
"C1orf162",6.74976919039878e-30,2.45335056266635,0.301,0.068,1.04817165757703e-25,"2","C1orf162"
"COL6A2",3.611219950942e-29,4.12341949537192,0.138,0.01,5.60786346181784e-25,"2","COL6A2"
"UCP2",2.50755747153327e-28,1.75061468418337,0.519,0.22,3.89398599754401e-24,"2","UCP2"
"GZMM",3.51052074540018e-28,1.45105809338554,0.661,0.352,5.45148766553193e-24,"2","GZMM"
"HLA-A",5.1087379253526e-28,0.611110228332308,0.992,0.934,7.93335912428005e-24,"2","HLA-A"
"SAMD3",8.38829312941768e-28,2.27525553746638,0.339,0.093,1.30261804006727e-23,"2","SAMD3"
"CMC1",3.62391025304187e-27,1.49066467122542,0.548,0.228,5.62757023194872e-23,"2","CMC1"
"SUN2",6.41607124238433e-27,1.57656574619363,0.506,0.208,9.96351703229863e-23,"2","SUN2"
"IGFBP7",2.33860468341375e-26,2.66416718605281,0.23,0.043,3.63161921287321e-22,"2","IGFBP7"
"FGR",5.44378870726478e-26,2.55145920948994,0.272,0.063,8.45365948351147e-22,"2","FGR"
"PRSS57",1.83087886932126e-25,6.90494099168906,0.079,0.001,2.84317179616899e-21,"2","PRSS57"
"PXN",2.93140104063463e-25,3.95242281840229,0.13,0.011,4.55217267600151e-21,"2","PXN"
"H1FX",6.03015996463691e-25,2.54719857136414,0.297,0.081,9.36423540908466e-21,"2","H1FX"
"PTPRCAP1",1.40944072014456e-24,1.05361228830345,0.669,0.322,2.18872049431248e-20,"2","PTPRCAP"
"PTP4A2",1.76492607651047e-24,1.86107048520268,0.439,0.177,2.74075370421311e-20,"2","PTP4A2"
"IFITM2",7.86383785181176e-24,0.812925571196688,0.891,0.631,1.22117538000785e-19,"2","IFITM2"
"ITGAM",8.78590133204543e-24,3.92343751231891,0.105,0.006,1.36436261785333e-19,"2","ITGAM"
"HCST",1.12082891303255e-23,0.881383884986013,0.904,0.752,1.74053521904825e-19,"2","HCST"
"PRKCB",2.00420056184912e-22,2.52136061469242,0.23,0.052,3.1123230524955e-18,"2","PRKCB"
"TSPAN32",4.18238779514242e-22,3.15669654629379,0.146,0.019,6.49483000707666e-18,"2","TSPAN32"
"AKR1C3",5.02396763367872e-22,3.84330826403153,0.113,0.01,7.80171933833969e-18,"2","AKR1C3"
"LINC00861",5.98865153358638e-22,2.37340711213256,0.209,0.043,9.29977696650629e-18,"2","LINC00861"
"KLRG11",1.76858794611488e-21,1.98100171597564,0.289,0.084,2.7464402215218e-17,"2","KLRG1"
"SH3BP5",2.91195698336814e-21,2.74957950013507,0.188,0.037,4.52197799947238e-17,"2","SH3BP5"
"RAP1B",6.69748963731442e-21,1.44757991833107,0.594,0.36,1.04005316577856e-16,"2","RAP1B"
"MALAT11",5.64746767394039e-20,0.441833947967048,0.996,0.984,8.76995255086203e-16,"2","MALAT1"
"ATM",1.26766350577866e-19,1.83871793276881,0.322,0.11,1.96855465812368e-15,"2","ATM"
"CLIC3",4.29753085715181e-19,1.76618375329767,0.41,0.175,6.67363566807104e-15,"2","CLIC3"
"YPEL3",7.32071124446098e-19,1.94490857561675,0.318,0.117,1.13683324915235e-14,"2","YPEL3"
"TPST2",9.55659234434941e-19,1.68169095634878,0.339,0.127,1.48404322515402e-14,"2","TPST2"
"TTC38",1.06072290163433e-18,2.1322274301233,0.23,0.062,1.64719659394795e-14,"2","TTC38"
"CCND3",3.01553589543133e-18,1.75482464325108,0.435,0.212,4.68282569201531e-14,"2","CCND3"
"SLC15A4",3.1412077832444e-18,2.90067819330816,0.138,0.022,4.87798156660023e-14,"2","SLC15A4"
"GTF3C1",3.71477686421103e-18,3.41527857690621,0.126,0.018,5.7686769924333e-14,"2","GTF3C1"
"GIMAP4",4.6643195564182e-18,1.24569951172374,0.377,0.149,7.24322183916182e-14,"2","GIMAP4"
"MYO1G",1.20545076187115e-17,1.86988612910082,0.305,0.11,1.8719444881097e-13,"2","MYO1G"
"KLRD1",2.56407132222529e-17,0.869103696406179,0.711,0.436,3.98174635628366e-13,"2","KLRD1"
"CDKN2D",2.88428708920708e-17,1.8388576102788,0.23,0.065,4.47900942082967e-13,"2","CDKN2D"
"C1orf21",4.07583571594619e-17,2.25787861848064,0.226,0.066,6.32936528329284e-13,"2","C1orf21"
"GLRX",1.34921909519768e-16,1.87362198808427,0.297,0.11,2.09520233293247e-12,"2","GLRX"
"SYTL1",1.68760568755433e-16,2.13852239107667,0.259,0.088,2.62068287220312e-12,"2","SYTL1"
"TGFB1",1.78712373143981e-16,1.46670946010139,0.473,0.255,2.77522444255287e-12,"2","TGFB1"
"CHST12",2.45515430760317e-16,1.38994631953143,0.41,0.195,3.81260912427697e-12,"2","CHST12"
"S100A61",3.71809143078448e-16,0.865678429241177,0.778,0.627,5.77382418286523e-12,"2","S100A6"
"CAPN2",4.82217786411596e-16,1.83319827568031,0.28,0.103,7.48836000518568e-12,"2","CAPN2"
"PTGDS",8.01878778449293e-16,6.28427528815466,0.079,0.007,1.24523755505391e-11,"2","PTGDS"
"PCED1B-AS1",8.05542260687569e-16,1.19292386845812,0.515,0.289,1.25092657662173e-11,"2","PCED1B-AS1"
"ABHD17A",8.46317813329378e-16,1.70201547354827,0.368,0.168,1.31424693231919e-11,"2","ABHD17A"
"RNPEPL1",1.49927273250238e-15,2.29947927596919,0.209,0.062,2.32822062630294e-11,"2","RNPEPL1"
"ACTB1",1.77642939574317e-15,0.459833049037786,0.983,0.983,2.75861720864957e-11,"2","ACTB"
"B2M1",5.47756789517795e-15,0.238335080220102,1,0.994,8.50611518442183e-11,"2","B2M"
"BIN2",6.08338919781969e-15,1.40770576235188,0.439,0.238,9.4468950852942e-11,"2","BIN2"
"C11orf21",1.51567929109408e-14,2.38887640579848,0.113,0.019,2.35369837113999e-10,"2","C11orf21"
"C5orf56",1.65029263778071e-14,1.87839913636302,0.259,0.097,2.56273943720966e-10,"2","C5orf56"
"FLNA",1.91026706505078e-14,1.95494408806764,0.326,0.149,2.96645372531735e-10,"2","FLNA"
"C1orf56",2.56608724339033e-14,1.75452565429446,0.331,0.145,3.98487688026085e-10,"2","C1orf56"
"RASGRP2",3.98976150273698e-14,1.99422973638961,0.167,0.043,6.19570063760025e-10,"2","RASGRP2"
"CYBA1",5.35896906919716e-14,0.589672113942447,0.895,0.747,8.32194306755627e-10,"2","CYBA"
"SORL1",7.44092886826234e-14,2.44070823603407,0.163,0.042,1.15550184395246e-09,"2","SORL1"
"SH2D1B",9.61157152553266e-14,2.32395544014761,0.188,0.056,1.49258094219997e-09,"2","SH2D1B"
"TBX21",1.02365134702165e-13,2.14379740528481,0.213,0.072,1.58962817678993e-09,"2","TBX21"
"PLEKHG3",2.33832750606228e-13,7.20395003603827,0.042,0.001,3.63118878416411e-09,"2","PLEKHG3"
"LIMD2",2.70059424899842e-13,0.942173749544168,0.577,0.36,4.19375280926965e-09,"2","LIMD2"
"RASA3",4.61975502902904e-13,2.57108333821092,0.113,0.021,7.1740175845792e-09,"2","RASA3"
"RAMP1",4.62090856870296e-13,3.36507063779357,0.088,0.012,7.17580891633882e-09,"2","RAMP1"
"PTGDR",1.01126080379664e-12,1.84089471185091,0.188,0.058,1.5703869022158e-08,"2","PTGDR"
"CD300A",1.02093934893715e-12,1.65626748946196,0.197,0.062,1.5854167149645e-08,"2","CD300A"
"CISD3",2.12185016929739e-12,1.33887250756407,0.268,0.108,3.29502112790192e-08,"2","CISD3"
"TGFBR3",3.20141395728576e-12,2.74043010049972,0.096,0.017,4.97147573426906e-08,"2","TGFBR3"
"SELL",4.47675615374373e-12,1.81536270473394,0.197,0.065,6.95195463114864e-08,"2","SELL"
"DGKZ",8.38348392533358e-12,1.9139612948008,0.243,0.099,1.30187121876505e-07,"2","DGKZ"
"ZAP70",9.0525513311596e-12,1.29938648349431,0.339,0.169,1.40577069621577e-07,"2","ZAP70"
"MTSS1",1.35107589794398e-11,3.44003927098882,0.071,0.009,2.09808576191721e-07,"2","MTSS1"
"LPCAT1",1.73057686078355e-11,2.32997253510562,0.172,0.055,2.68741280711078e-07,"2","LPCAT1"
"HLA-DPB1",1.9589237855953e-11,0.981197011985506,0.46,0.264,3.04201274665094e-07,"2","HLA-DPB1"
"HIST2H2AA3",1.99007355067501e-11,3.81878388305765,0.05,0.003,3.09038521684322e-07,"2","HIST2H2AA3"
"HLA-E1",2.62606928705701e-11,0.508439511381021,0.854,0.76,4.07802299587083e-07,"2","HLA-E"
"NSG1",3.37740840978523e-11,3.49737176069569,0.063,0.007,5.24477751955548e-07,"2","NSG1"
"F8A1",3.41529431201548e-11,2.19673127610382,0.121,0.029,5.30361053712885e-07,"2","F8A1"
"PRMT2",3.84764176687719e-11,1.56268922601465,0.297,0.139,5.97500289978359e-07,"2","PRMT2"
"PCSK7",6.49752625271326e-11,1.42452105564898,0.322,0.162,1.00900085178384e-06,"2","PCSK7"
"PFN11",8.45415184998849e-11,0.379223994555607,0.958,0.864,1.31284524078471e-06,"2","PFN1"
"FMNL1",1.16412459899306e-10,1.18369733834294,0.364,0.198,1.80776908977632e-06,"2","FMNL1"
"MIR181A2HG",1.18820353278386e-10,4.59638766373918,0.033,0.001,1.84516126606006e-06,"2","MIR181A2HG"
"RAP1GAP2",1.19773916221014e-10,4.18094590816549,0.05,0.004,1.85996914499613e-06,"2","RAP1GAP2"
"TRAF3IP3",1.30887758363523e-10,1.13901065104755,0.364,0.2,2.03255599962715e-06,"2","TRAF3IP3"
"PTPRA",1.61560375473581e-10,1.74199943122447,0.192,0.071,2.50887107072925e-06,"2","PTPRA"
"CD247",1.85670857092388e-10,0.874863601431343,0.573,0.43,2.8832827397877e-06,"2","CD247"
"CSK",2.15688323616756e-10,1.5291794749228,0.285,0.137,3.3494239774446e-06,"2","CSK"
"CDC42SE1",3.0413092780804e-10,1.43667488041416,0.423,0.259,4.72284917793106e-06,"2","CDC42SE1"
"FAM49B",3.57801629761042e-10,0.99820828585507,0.477,0.316,5.55630150855922e-06,"2","FAM49B"
"DSTN",3.7360387500852e-10,1.05095626902807,0.377,0.208,5.8016945750073e-06,"2","DSTN"
"OSBPL5",3.76027365240786e-10,3.46028786931438,0.059,0.007,5.83932895482416e-06,"2","OSBPL5"
"TMEM203",4.59892620411726e-10,2.05801893437782,0.138,0.041,7.14167250237369e-06,"2","TMEM203"
"ZNF276",9.17364272046346e-10,1.83269400773097,0.146,0.046,1.42457497806077e-05,"2","ZNF276"
"MYL12A1",1.45335419591018e-09,0.396645972770385,0.854,0.787,2.25691373082891e-05,"2","MYL12A"
"CXCR2",1.54544839791098e-09,8.21412207597135,0.025,0,2.39992681711596e-05,"2","CXCR2"
"CMKLR1",1.54544839791098e-09,8.3049804896364,0.025,0,2.39992681711596e-05,"2","CMKLR1"
"PATL2",1.83256738923152e-09,2.96390776131958,0.079,0.015,2.84579389873763e-05,"2","PATL2"
"FCRL6",1.96812893082092e-09,1.93645485777042,0.167,0.06,3.0563074166718e-05,"2","FCRL6"
"SLC9A3R1",2.03462500916915e-09,1.05668534825758,0.36,0.202,3.15956917673877e-05,"2","SLC9A3R1"
"S100A8",2.11474731198035e-09,7.55932477082598,0.033,0.001,3.28399110077428e-05,"2","S100A8"
"CDC25B",2.23051743910853e-09,2.29483793202148,0.121,0.035,3.46377053119163e-05,"2","CDC25B"
"SPN",2.24007638767775e-09,1.21655179147296,0.351,0.199,3.47861462242478e-05,"2","SPN"
"PYHIN1",2.24523425785119e-09,1.26552237149355,0.276,0.135,3.48662427901711e-05,"2","PYHIN1"
"CD81",2.24800164906355e-09,1.60630121829441,0.18,0.068,3.49092176083078e-05,"2","CD81"
"ARHGAP30",2.25682974710282e-09,1.34192073906222,0.289,0.147,3.50463091427596e-05,"2","ARHGAP30"
"ARPC5L1",5.05617590189647e-09,1.08198753240756,0.331,0.181,7.85173555805502e-05,"2","ARPC5L"
"ORAI1",5.74645822111902e-09,1.6930731461471,0.192,0.079,8.92367497157573e-05,"2","ORAI1"
"FCER1G1",8.55787564668086e-09,0.816730734970938,0.473,0.3,0.000132895250917307,"2","FCER1G"
"THEMIS2",9.9682775822654e-09,2.61619631611584,0.084,0.019,0.000154797382574999,"2","THEMIS2"
"ZBTB44",9.98083011692277e-09,1.97859160898231,0.138,0.046,0.000154992310885694,"2","ZBTB44"
"MAP2K2",1.0424573486538e-08,1.50622547896638,0.197,0.081,0.000161883201672448,"2","MAP2K2"
"HLA-DQB1",1.07215622580988e-08,1.51743889976314,0.188,0.077,0.000166495140306016,"2","HLA-DQB1"
"MMP23B",1.08520866411629e-08,2.30233771929804,0.096,0.024,0.000168522053450619,"2","MMP23B"
"DPEP2",1.46669472663223e-08,2.39408766352374,0.054,0.008,0.00022776302409872,"2","DPEP2"
"SH3BGRL31",1.55971279714148e-08,0.375061679507107,0.9,0.832,0.0002422078002681,"2","SH3BGRL3"
"MSN",1.64178399794744e-08,1.02182258589082,0.41,0.262,0.000254952637041258,"2","MSN"
"APMAP",1.72600084405495e-08,1.22708716394222,0.343,0.202,0.000268030671073293,"2","APMAP"
"NDUFB7",2.02334678470973e-08,1.08503828273899,0.41,0.271,0.000314205522197575,"2","NDUFB7"
"PLEKHA1",2.12981979173536e-08,2.0302102555273,0.121,0.038,0.000330739715458584,"2","PLEKHA1"
"SBK1",2.19212904205523e-08,4.95655466729304,0.033,0.002,0.000340415718940757,"2","SBK1"
"PSMB9",2.28577058944015e-08,0.595811120289521,0.628,0.48,0.000354957314834162,"2","PSMB9"
"AL592183.1",2.32291374601565e-08,2.11919894738219,0.117,0.036,0.000360725275618771,"2","AL592183.1"
"NEIL1",2.74092168021806e-08,2.02635984429372,0.067,0.012,0.000425637727721063,"2","NEIL1"
"BOK",3.55651021077298e-08,7.35285351496071,0.021,0,0.000552290470630937,"2","BOK"
"CES1",3.55651021077298e-08,8.51933232860932,0.021,0,0.000552290470630937,"2","CES1"
"STK10",3.7655065549096e-08,1.55854929706757,0.201,0.09,0.000584745512911912,"2","STK10"
"CATSPER1",3.8238653694964e-08,2.87122775400258,0.046,0.006,0.000593808053229095,"2","CATSPER1"
"CTBP2",4.70714697717254e-08,2.57873723653835,0.092,0.024,0.000730972854085123,"2","CTBP2"
"LYAR",6.20306896073035e-08,0.964642233286585,0.36,0.216,0.000963274578911816,"2","LYAR"
"DAB2",6.53794632104406e-08,3.61076112312145,0.038,0.003,0.00101527768419493,"2","DAB2"
"FCRL3",6.53890591937952e-08,2.76692154373827,0.084,0.021,0.00101542670022045,"2","FCRL3"
"TMEM173",6.64087153813651e-08,1.96281988552142,0.121,0.04,0.00103126094115722,"2","TMEM173"
"ST3GAL4",9.67148849811782e-08,2.6947515991202,0.059,0.01,0.00150188544887272,"2","ST3GAL4"
"KLRB1",1.03350551274355e-07,0.360270720047549,0.669,0.482,0.00160493071073946,"2","KLRB1"
"SAMHD1",1.2939322517316e-07,1.35781602092742,0.184,0.079,0.00200934739371399,"2","SAMHD1"
"MATK",1.39725287742919e-07,1.01270254260423,0.393,0.252,0.00216979399335979,"2","MATK"
"ADD3",1.41384687644685e-07,1.57717673990056,0.176,0.075,0.00219556281443432,"2","ADD3"
"TRAPPC10",1.43347779977897e-07,1.69715521844857,0.113,0.036,0.00222604767527677,"2","TRAPPC10"
"KIF19",1.58985841819582e-07,3.90084438021447,0.033,0.003,0.00246889113761629,"2","KIF19"
"MYBL1",1.62370350245714e-07,2.20374477542882,0.092,0.026,0.00252144916896569,"2","MYBL1"
"GNAI2",1.62884001193814e-07,1.28250598650956,0.285,0.161,0.00252942565453874,"2","GNAI2"
"CNOT11",1.71210255207906e-07,2.27593771051659,0.1,0.03,0.00265872405312357,"2","CNOT11"
"GSAP",1.71912653779568e-07,2.63676711082271,0.075,0.018,0.00266963160054291,"2","GSAP"
"BTN3A2",1.94414866974868e-07,1.39904599026881,0.268,0.147,0.00301906846925272,"2","BTN3A2"
"LGALS1",1.99363308607722e-07,0.927716233368076,0.494,0.372,0.00309591281936931,"2","LGALS1"
"LITAF",2.13416686422488e-07,0.60749398072515,0.573,0.409,0.00331414772345482,"2","LITAF"
"ITGAL",2.22935224303861e-07,1.65481541962647,0.201,0.097,0.00346196109821466,"2","ITGAL"
"LAIR1",2.22988045743736e-07,1.67614807032149,0.138,0.052,0.00346278136235448,"2","LAIR1"
"TSPAN2",2.93854280473481e-07,2.88940966187522,0.054,0.01,0.00456326312147269,"2","TSPAN2"
"APOBEC3G",3.36729075255427e-07,0.806576387995262,0.389,0.251,0.00522906580964153,"2","APOBEC3G"
"CXXC5",3.39004619808499e-07,1.58190164542042,0.188,0.087,0.00526440274100618,"2","CXXC5"
"TKTL1",3.86526806317527e-07,3.2935494419519,0.029,0.002,0.00600237477530488,"2","TKTL1"
"GIMAP71",4.58550357199073e-07,0.750851891137428,0.364,0.217,0.00712082849694441,"2","GIMAP7"
"UBE2F",4.67375387558344e-07,1.20565469814576,0.205,0.098,0.00725787239339352,"2","UBE2F"
"SYNE2",5.28865426923228e-07,1.11833502280532,0.255,0.137,0.0082127512146908,"2","SYNE2"
"DOCK11",6.16204321002047e-07,2.21618176117578,0.088,0.026,0.00956903690084079,"2","DOCK11"
"GIMAP1",6.8148981854953e-07,1.11411114580047,0.176,0.077,0.0105828553922557,"2","GIMAP1"
"YPEL1",7.29325367371842e-07,2.0970094302868,0.088,0.026,0.0113256936299173,"2","YPEL1"
"NME8",7.30937225382442e-07,5.18192426558493,0.025,0.001,0.0113507241729639,"2","NME8"
"C9orf139",7.44633201426214e-07,4.6132178422982,0.025,0.001,0.0115634089849477,"2","C9orf139"
"B3GAT1",7.68010098437237e-07,4.08968688325685,0.025,0.001,0.0119264288186319,"2","B3GAT1"
"AC137932.1",7.72770605428595e-07,3.58820767468045,0.025,0.001,0.0120003547317006,"2","AC137932.1"
"SYNE1",8.15558775321788e-07,1.61692961596334,0.126,0.046,0.012664812221972,"2","SYNE1"
"AC021860.1",8.30480403626199e-07,7.60777190904851,0.017,0,0.0128965301879113,"2","AC021860.1"
"LCNL1",8.30480403626199e-07,7.87022029838006,0.017,0,0.0128965301879113,"2","LCNL1"
"CTU1",8.36986137355888e-07,3.7015326324299,0.033,0.003,0.0129975577269996,"2","CTU1"
"NCR3",8.44813374413828e-07,0.991994794379043,0.226,0.114,0.0131191068912723,"2","NCR3"
"LGALS9B",8.53338795837653e-07,3.6724160192104,0.033,0.003,0.0132514981605629,"2","LGALS9B"
"LINC00987",8.57474785228666e-07,3.35026655975716,0.033,0.003,0.013315725939816,"2","LINC00987"
"RNF126",8.887031277584e-07,1.4041010537765,0.176,0.081,0.0138006708709602,"2","RNF126"
"TNFSF12",9.92870558186912e-07,2.18261603283874,0.1,0.033,0.0154182868980846,"2","TNFSF12"
"TXNL4A",1.05423278109511e-06,1.23959763798671,0.222,0.117,0.016371180857626,"2","TXNL4A"
"AC084018.1",1.09637033919758e-06,2.18783328907582,0.05,0.009,0.0170255349973992,"2","AC084018.1"
"LIM2",1.12233123600491e-06,5.24477640057787,0.021,0.001,0.0174286817639202,"2","LIM2"
"GNAL",1.13821824970569e-06,4.43709992110349,0.021,0.001,0.0176753911996796,"2","GNAL"
"ZNF678",1.14624351370903e-06,4.21133762408948,0.021,0.001,0.0178000155243876,"2","ZNF678"
"RGS9",1.32188586189995e-06,2.62685706205796,0.042,0.006,0.0205275655494443,"2","RGS9"
"VAMP2",1.67742864344868e-06,0.866049645641898,0.477,0.351,0.0260487894041146,"2","VAMP2"
"CCDC88C",1.80436996733596e-06,1.42877844677425,0.176,0.082,0.0280200612227601,"2","CCDC88C"
"XIST",1.9661500260287e-06,1.22524755602814,0.172,0.079,0.0305323437541996,"2","XIST"
"LLGL2",1.9685085746249e-06,1.92438115623912,0.096,0.032,0.03056896965535,"2","LLGL2"
"ANXA6",2.09789487850217e-06,0.85785252320781,0.356,0.229,0.0325782095682602,"2","ANXA6"
"TBKBP1",2.28273561446286e-06,3.753259079069,0.029,0.003,0.0354486013569937,"2","TBKBP1"
"MLC1",2.30594365451759e-06,3.71479635187734,0.029,0.003,0.0358089990110037,"2","MLC1"
"SERF21",2.3470980846509e-06,0.291736069410884,0.912,0.874,0.0364480861565437,"2","SERF2"
"ADAM10",2.66212451740752e-06,1.80624570482671,0.13,0.052,0.0413401316308214,"2","ADAM10"
"MIEN1",2.70356632000921e-06,1.29825531651615,0.259,0.154,0.041983681383423,"2","MIEN1"
"MLLT6",2.84212499756516e-06,1.30238725716255,0.163,0.074,0.0441353590871894,"2","MLLT6"
"CBR4",2.99616768749593e-06,1.94675892975034,0.096,0.032,0.0465274880191243,"2","CBR4"
"BRD7",3.07792444355522e-06,1.66723625907866,0.113,0.042,0.047797088683969,"2","BRD7"
"ITGB2-AS1",3.12135459970896e-06,2.87728088557936,0.054,0.012,0.0484715155788805,"2","ITGB2-AS1"
"TYROBP1",3.11027804745541e-66,1.75211094117873,0.878,0.31,4.8299507798935e-62,"3","TYROBP"
"FCER1G2",8.65866215455417e-57,1.64458245285624,0.786,0.248,1.34460364598072e-52,"3","FCER1G"
"XCL11",2.01414679334235e-42,1.59949424585321,0.605,0.188,3.12776855538133e-38,"3","XCL1"
"NFKBIA1",2.19743265647395e-41,1.80912925722603,0.744,0.34,3.41239317223839e-37,"3","NFKBIA"
"IFITM3",2.62535950847369e-40,2.22313413394485,0.403,0.088,4.07692078070879e-36,"3","IFITM3"
"KLRC1",5.65643829912656e-36,1.59162033493478,0.534,0.167,8.78388303471364e-32,"3","KLRC1"
"KRT81",7.202862993444e-36,2.34093542108394,0.256,0.037,1.11853259425192e-31,"3","KRT81"
"CD83",8.30636200183499e-36,2.61399312720069,0.395,0.101,1.28989495526496e-31,"3","CD83"
"MAFF",1.57060514466924e-32,2.38678371299244,0.37,0.096,2.43899272915686e-28,"3","MAFF"
"KLRF11",3.5416595781229e-31,1.4240439773475,0.466,0.14,5.49984315886705e-27,"3","KLRF1"
"CMC11",2.08446009909171e-28,1.53418151226426,0.563,0.226,3.23695808787952e-24,"3","CMC1"
"IRF8",2.59874880861084e-28,2.19860876746259,0.282,0.061,4.03559702489178e-24,"3","IRF8"
"IFITM21",7.99156026175865e-28,1.07401447366898,0.916,0.628,1.2410093930485e-23,"3","IFITM2"
"KLRB11",5.05989436947303e-26,0.874400569428096,0.832,0.455,7.85750996635467e-22,"3","KLRB1"
"IL2RB",3.0560196216873e-25,1.32936056133042,0.613,0.297,4.7456928705182e-21,"3","IL2RB"
"LST1",7.38627077677032e-25,2.95712584558275,0.214,0.039,1.14701398892466e-20,"3","LST1"
"KRT86",1.39894725639746e-24,2.3127509983577,0.298,0.078,2.17242519445961e-20,"3","KRT86"
"XCL2",3.5842555583693e-24,1.41127063611997,0.584,0.271,5.56599045659169e-20,"3","XCL2"
"KIT",5.22430486897733e-24,5.5556056831517,0.084,0.002,8.11282303103489e-20,"3","KIT"
"REL1",9.02230711329237e-24,1.46864239321383,0.576,0.29,1.40107407162317e-19,"3","REL"
"LINC00996",4.70561385380454e-23,3.41505527610412,0.13,0.013,7.30734775357307e-19,"3","LINC00996"
