"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SH3BP5",5.33824305123237e-18,3.28023918085126,0.38,0.061,3.19445802428796e-13,"4","SH3BP5"
"DTHD11",7.17031081759985e-18,1.66484519342111,0.36,0.053,4.29078569635993e-13,"4","DTHD1"
"TNFRSF1B1",7.82928990217044e-18,1.87910713261559,0.94,0.466,4.68512537035781e-13,"4","TNFRSF1B"
"SAMD31",1.01886571308575e-17,1.75781268084576,0.7,0.198,6.09699431367642e-13,"4","SAMD3"
"GPX71",2.18765190596267e-17,2.9203537030041,0.22,0.02,1.30911277704712e-12,"4","GPX7"
"PIK3R51",2.5660691692258e-17,2.15682241704008,0.54,0.124,1.53556145155641e-12,"4","PIK3R5"
"RAP1GAP21",3.9903447149358e-17,3.86479086944826,0.18,0.013,2.38786218086473e-12,"4","RAP1GAP2"
"HLA-DPB11",4.00873725780301e-17,1.76456720019667,0.68,0.196,2.3988684624419e-12,"4","HLA-DPB1"
"CMC11",2.09739835351287e-16,2.94495241903221,0.54,0.145,1.25510414872564e-11,"4","CMC1"
"LITAF1",3.84444708412488e-16,2.28436680915557,0.76,0.302,2.30055557961117e-11,"4","LITAF"
"B2M2",4.64018919122634e-16,0.735672879485643,1,0.947,2.77673561392175e-11,"4","B2M"
"KIR2DS4",8.17480897202308e-16,0.443414449394737,0.24,0.026,4.89188743694833e-11,"4","KIR2DS4"
"PSTPIP2",1.31058670457435e-15,5.09679424800901,0.14,0.008,7.84268189884334e-11,"4","PSTPIP2"
"SBK11",2.11211940170169e-15,4.54979908365571,0.18,0.015,1.26391337117231e-10,"4","SBK1"
"THEMIS21",2.27483300881422e-15,3.06437671415376,0.32,0.05,1.36128282080452e-10,"4","THEMIS2"
"STX111",2.36935767636112e-15,2.41540862625033,0.36,0.063,1.41784732711125e-10,"4","STX11"
"CCND31",3.47594431895528e-15,2.01797902948191,0.78,0.338,2.08003983990603e-10,"4","CCND3"
"FCRL6",6.8202787603979e-15,2.59566690216371,0.52,0.141,4.08132301300971e-10,"4","FCRL6"
"NPC1",7.54966963019475e-15,1.63184048217022,0.5,0.116,4.51779780340484e-10,"4","NPC1"
"NEO11",1.24127238138855e-14,3.96552817179822,0.14,0.009,7.42789805746722e-10,"4","NEO1"
"DLG5",1.67131552736502e-14,2.62427227878258,0.14,0.009,1.0001319247305e-09,"4","DLG5"
"C12orf751",2.53512014886216e-14,2.36099766400691,0.5,0.133,1.5170412482806e-09,"4","C12orf75"
"ENSG00000287989",3.9449256902891e-14,6.27398447612841,0.06,0.001,2.3606829823259e-09,"4","ENSG00000287989"
"IGBP1P1",3.9449256902891e-14,7.84647132182409,0.06,0.001,2.3606829823259e-09,"4","IGBP1P1"
"ENSG00000271828",4.06584553777034e-14,7.93313629770951,0.06,0.001,2.43304262825715e-09,"4","ENSG00000271828"
"LIM2-AS1",4.19040823494889e-14,5.60487925719175,0.06,0.001,2.50758219187577e-09,"4","LIM2-AS1"
"LINC02993",4.31872154841017e-14,5.02409591768728,0.06,0.001,2.58436616178413e-09,"4","LINC02993"
"CHAD",4.31872154841017e-14,3.72687962689684,0.06,0.001,2.58436616178413e-09,"4","CHAD"
"ITGAX1",5.38505407630393e-14,1.33466337480608,0.24,0.031,3.22247020980103e-09,"4","ITGAX"
"ADGRG11",5.70422140113551e-14,1.7368070346856,0.86,0.406,3.4134631286535e-09,"4","ADGRG1"
"LIM2",6.29453511551436e-14,4.94711870758867,0.08,0.002,3.76671275847495e-09,"4","LIM2"
"RASGRP22",8.18251126017913e-14,1.75810742111,0.46,0.108,4.89649656320379e-09,"4","RASGRP2"
"ENC11",1.15621063125526e-13,4.12689243456031,0.16,0.014,6.91888003849463e-09,"4","ENC1"
"RASA32",1.17170787746996e-13,2.53151575021106,0.36,0.071,7.01161710956798e-09,"4","RASA3"
"ANXA61",1.23813530288532e-13,1.46910145372758,0.92,0.472,7.40912546599605e-09,"4","ANXA6"
"KLRD11",1.9372211692718e-13,1.13057542884188,0.98,0.667,1.15925251990394e-08,"4","KLRD1"
"SLC15A41",2.34700702422055e-13,1.58507936712472,0.42,0.092,1.40447247336382e-08,"4","SLC15A4"
"CISH",2.81795616812038e-13,2.07886797682842,0.66,0.248,1.68629315056492e-08,"4","CISH"
"TRBJ1-1",4.05728095503886e-13,2.52467202215897,0.44,0.107,2.42791749630481e-08,"4","TRBJ1-1"
"TMSB101",4.28757436012208e-13,0.808390554313692,1,0.882,2.56572737284065e-08,"4","TMSB10"
"LPCAT11",4.43770889530383e-13,2.09570355731268,0.58,0.186,2.65556938003877e-08,"4","LPCAT1"
"HLA-DRB51",4.80980801270165e-13,1.60582265636893,0.44,0.104,2.87823721288079e-08,"4","HLA-DRB5"
"LILRB1",5.47516601076834e-13,0.945923767007187,0.48,0.114,3.27639409250388e-08,"4","LILRB1"
"SLC1A7",5.55423382894924e-13,8.27224439531588,0.04,0,3.32370906558151e-08,"4","SLC1A7"
"MTND4P11",5.55423382894924e-13,6.77316931372468,0.04,0,3.32370906558151e-08,"4","MTND4P11"
"ENSG00000289062",5.55423382894924e-13,8.23895511088563,0.04,0,3.32370906558151e-08,"4","ENSG00000289062"
"MYO3B",5.55423382894924e-13,8.46882050960582,0.04,0,3.32370906558151e-08,"4","MYO3B"
"EEF1GP3",5.55423382894924e-13,6.86401349642323,0.04,0,3.32370906558151e-08,"4","EEF1GP3"
"ENSG00000293227",5.55423382894924e-13,4.88382612206374,0.04,0,3.32370906558151e-08,"4","ENSG00000293227"
"GTF2F2P1",5.55423382894924e-13,4.82647638522323,0.04,0,3.32370906558151e-08,"4","GTF2F2P1"
"ENSG00000226454",5.55423382894924e-13,5.90043231880728,0.04,0,3.32370906558151e-08,"4","ENSG00000226454"
"ENSG00000230649",5.55423382894924e-13,5.22824226816456,0.04,0,3.32370906558151e-08,"4","ENSG00000230649"
"BMS1P12",5.55423382894924e-13,4.99362882680732,0.04,0,3.32370906558151e-08,"4","BMS1P12"
"ITGB1-DT",5.55423382894924e-13,6.58725166347771,0.04,0,3.32370906558151e-08,"4","ITGB1-DT"
"LINC02551",5.55423382894924e-13,5.18948263165297,0.04,0,3.32370906558151e-08,"4","LINC02551"
"ENSG00000274818",5.55423382894924e-13,5.90771397544543,0.04,0,3.32370906558151e-08,"4","ENSG00000274818"
"ENSG00000291258",5.55423382894924e-13,5.02794322551286,0.04,0,3.32370906558151e-08,"4","ENSG00000291258"
"ENSG000002909221",5.67255275160903e-13,2.51705521857507,0.26,0.039,3.39451229209036e-08,"4","ENSG00000290922"
"APBA21",6.46809262254851e-13,3.0733664631357,0.22,0.028,3.87057130625925e-08,"4","APBA2"
"ARPC5L1",7.24793969276901e-13,1.5944443845365,0.72,0.264,4.3372395915499e-08,"4","ARPC5L"
"ADGRE51",7.46640898479639e-13,1.50160438627165,0.84,0.429,4.46797380059201e-08,"4","ADGRE5"
"TNF1",7.72010821338003e-13,1.19520771342414,0.22,0.028,4.61978995596874e-08,"4","TNF"
"S100A61",7.85374226904737e-13,1.27657457803168,1,0.508,4.69975791122064e-08,"4","S100A6"
"FAM53B1",8.43623708800914e-13,1.85892757499167,0.54,0.155,5.04832863583555e-08,"4","FAM53B"
"OSBPL5",1.2970404956184e-12,2.8350315673314,0.22,0.029,7.76162002983007e-08,"4","OSBPL5"
"LINC02580",1.87788462407055e-12,3.50107751087497,0.16,0.015,1.12374493789006e-07,"4","LINC02580"
"AGAP11",2.49920151809471e-12,3.21114758563794,0.1,0.005,1.49554718044305e-07,"4","AGAP1"
"BHLHE401",2.83880670980177e-12,1.40646307587444,0.66,0.23,1.69877032321248e-07,"4","BHLHE40"
"IGHV4-34",3.36657371318204e-12,5.31430928634005,0.08,0.003,2.01459137570526e-07,"4","IGHV4-34"
"RAP2B",3.78342608258797e-12,1.72232289612615,0.6,0.201,2.26404000208146e-07,"4","RAP2B"
"S100A41",3.8065163120713e-12,1.33690141425866,0.76,0.298,2.27785742630659e-07,"4","S100A4"
"PCED1B-AS11",4.03942450589162e-12,1.40202213332483,0.74,0.296,2.4172320185706e-07,"4","PCED1B-AS1"
"HLA-DQB11",4.30552479699442e-12,2.52725458555858,0.34,0.072,2.57646909376943e-07,"4","HLA-DQB1"
"C1orf1621",5.9317450247026e-12,3.12841174041455,0.28,0.05,3.54961554023228e-07,"4","C1orf162"
"RAP1B1",6.51532639564455e-12,1.69194457736325,0.74,0.325,3.89883646841766e-07,"4","RAP1B"
"RAP1BL",8.3725111912064e-12,2.48146875505337,0.4,0.095,5.01019442192982e-07,"4","RAP1BL"
"FKBP51",8.39228918076632e-12,2.8530565406323,0.28,0.051,5.02202976866237e-07,"4","FKBP5"
"PZP1",8.86873279765031e-12,1.94335799063709,0.24,0.036,5.30713839344192e-07,"4","PZP"
"CDC42SE11",9.37800543571399e-12,1.27375881691736,0.84,0.396,5.61189223278561e-07,"4","CDC42SE1"
"IFITM21",9.94931347013951e-12,1.24048751512214,0.94,0.642,5.95376867366618e-07,"4","IFITM2"
"SPON2",1.07211183959128e-11,2.83491209776054,0.4,0.101,6.41562445929815e-07,"4","SPON2"
"GNG21",1.12778775315614e-11,1.5898841000469,0.86,0.421,6.74879469366167e-07,"4","GNG2"
"TES1",1.49198711590174e-11,1.57993715084678,0.66,0.241,8.92820010026763e-07,"4","TES"
"PTGDR",1.60870768438166e-11,1.30671212889025,0.72,0.274,9.62666765410827e-07,"4","PTGDR"
"LINC006121",1.62037929864793e-11,2.52461773292124,0.22,0.032,9.6965117610391e-07,"4","LINC00612"
"FCRL31",2.05659563784661e-11,1.93585423272793,0.46,0.13,1.23068739564379e-06,"4","FCRL3"
"GTF3C1",2.17967828146289e-11,1.54023903128253,0.52,0.158,1.30434128041021e-06,"4","GTF3C1"
"HLA-DRB11",2.24880501418821e-11,1.81401813447291,0.52,0.166,1.34570740854037e-06,"4","HLA-DRB1"
"OSM",2.28649847731856e-11,3.39193987665368,0.12,0.009,1.3682635538122e-06,"4","OSM"
"SH2D2A1",2.4071837388969e-11,1.22456685837298,0.92,0.499,1.4404828211933e-06,"4","SH2D2A"
"ENSG00000280433",2.61836591644692e-11,2.54825636199425,0.18,0.022,1.566856348061e-06,"4","ENSG00000280433"
"ARID5B1",3.28775361160694e-11,1.5497433147174,0.44,0.115,1.96742463872171e-06,"4","ARID5B"
"C11orf211",5.15079171437946e-11,1.1070103873778,0.36,0.078,3.08228526980181e-06,"4","C11orf21"
"PRKCB1",5.17403472532149e-11,1.21072795823272,0.64,0.218,3.09619411997963e-06,"4","PRKCB"
"MYBL11",6.07785417452863e-11,1.24896212203364,0.66,0.244,3.63704871657968e-06,"4","MYBL1"
"TYROBP1",6.10022947033028e-11,1.29279756197916,0.72,0.291,3.65043831734034e-06,"4","TYROBP"
"CCL3",6.72486530071601e-11,3.80788983939931,0.38,0.106,4.02422664460147e-06,"4","CCL3"
"LYST1",6.96749523686972e-11,2.05994926193733,0.56,0.192,4.16941882469521e-06,"4","LYST"
"MYL12A1",7.77176600986669e-11,1.11159997003567,1,0.755,4.65070249796433e-06,"4","MYL12A"
"TPST21",7.92390526290217e-11,2.00520423764847,0.6,0.228,4.74174414837329e-06,"4","TPST2"
"PLCB11",8.79870878802801e-11,3.70017204593447,0.14,0.014,5.26523532584384e-06,"4","PLCB1"
"ENSG00000286035",9.880521338078e-11,3.55033965843878,0.08,0.004,5.91260277391925e-06,"4","ENSG00000286035"
"PTPRC1",1.00103716454404e-10,0.784523647203249,1,0.925,5.99030649634799e-06,"4","PTPRC"
"LRRIQ3",1.00534440139228e-10,2.76334128236643,0.08,0.004,6.01608143237156e-06,"4","LRRIQ3"
"PCED1B1",1.10325109724162e-10,1.84445084786004,0.44,0.125,6.60196489100361e-06,"4","PCED1B"
"HSPA81",1.18002132766302e-10,1.14917592615755,0.94,0.718,7.06136562686828e-06,"4","HSPA8"
"PSMB81",1.24642545651612e-10,1.07964250723033,0.88,0.449,7.4587345743381e-06,"4","PSMB8"
"GDPD51",1.47997696427169e-10,1.62303375382317,0.16,0.018,8.85633015189823e-06,"4","GDPD5"
"FLNA1",1.55245816283646e-10,1.26585239430012,0.92,0.573,9.29006489222968e-06,"4","FLNA"
"ENSG000001741711",1.7360832800187e-10,2.77867542067548,0.18,0.024,1.03888959559599e-05,"4","ENSG00000174171"
"BIN21",1.98310173748744e-10,1.09963420972631,0.86,0.427,1.18670791072986e-05,"4","BIN2"
"GNLY1",1.99475879197545e-10,1.51537571950822,0.86,0.483,1.19368360870603e-05,"4","GNLY"
"CADM11",2.43814736618552e-10,2.77864859435223,0.14,0.015,1.45901176539908e-05,"4","CADM1"
"LCP11",2.44130313877461e-10,0.969848491385136,1,0.822,1.46090021127411e-05,"4","LCP1"
"GOLGA7B",2.53059297652795e-10,3.14396401962041,0.18,0.025,1.51433214308409e-05,"4","GOLGA7B"
"SYNE31",2.69886238731603e-10,3.69199362323698,0.18,0.025,1.61502624119378e-05,"4","SYNE3"
"PRSS30P",2.90974934424581e-10,1.82126938298959,0.26,0.049,1.74122310509014e-05,"4","PRSS30P"
"GALNT3",3.03914799747506e-10,2.35112912963491,0.28,0.057,1.81865655316905e-05,"4","GALNT3"
"PTPRE1",3.15041575175235e-10,1.50647678373566,0.54,0.184,1.88524029000612e-05,"4","PTPRE"
"GZMM1",3.20766184458141e-10,1.45913309898209,0.68,0.282,1.91949692441596e-05,"4","GZMM"
"SH2D1A1",3.40762307662557e-10,1.58482206662395,0.4,0.108,2.0391557252835e-05,"4","SH2D1A"
"GIMAP41",3.82848455183223e-10,1.48010390241782,0.72,0.332,2.29100344066192e-05,"4","GIMAP4"
"IFITM12",4.0678705326269e-10,1.14035958186089,0.94,0.696,2.43425440542926e-05,"4","IFITM1"
"TSPAN321",4.96347012854812e-10,1.15266623778125,0.54,0.178,2.97019015962448e-05,"4","TSPAN32"
"TOB11",5.71607801094228e-10,2.41502268111113,0.3,0.067,3.42055824252797e-05,"4","TOB1"
"EIF4A1P10",9.74438465575486e-10,2.06272112827781,0.44,0.135,5.83113722185027e-05,"4","EIF4A1P10"
"OR4D11",9.89206436152299e-10,5.12117277677793,0.1,0.008,5.91951023457897e-05,"4","OR4D1"
"ENSG00000280007",1.06556018691082e-09,4.50092228977331,0.08,0.005,6.37641871449304e-05,"4","ENSG00000280007"
"ENSG000002276781",1.15053134848502e-09,2.78935011015658,0.12,0.012,6.88489464246922e-05,"4","ENSG00000227678"
"UCP21",1.24149277326977e-09,1.28087532738248,0.72,0.34,7.42921690452363e-05,"4","UCP2"
"EPB41L4A",1.26745754976793e-09,3.22587293563156,0.12,0.012,7.58459272356627e-05,"4","EPB41L4A"
"TLE51",1.45087735967284e-09,1.13379570858784,0.9,0.593,8.68219520801824e-05,"4","TLE5"
"BRD7P2",1.45477375944748e-09,2.55138962644117,0.3,0.068,8.70551165390969e-05,"4","BRD7P2"
"ICAM21",1.48627626669407e-09,1.61400301896978,0.4,0.108,8.89402580752398e-05,"4","ICAM2"
"TPM41",1.49749255139437e-09,1.89579487021966,0.62,0.283,8.96114517679907e-05,"4","TPM4"
"ST6GAL11",1.67235813183356e-09,1.45642567938086,0.42,0.122,0.000100075582967052,"4","ST6GAL1"
"TAP11",1.71685095270666e-09,1.28449034482541,0.74,0.338,0.000102738077860919,"4","TAP1"
"ENSG00000290933",1.7188914683144e-09,6.36627652076677,0.06,0.002,0.000102860184355402,"4","ENSG00000290933"
"CXCR2",1.82416624185522e-09,3.31495151574681,0.06,0.002,0.000109159932078858,"4","CXCR2"
"KRT17P8",1.89781219575889e-09,4.39030621527309,0.06,0.002,0.000113566979606408,"4","KRT17P8"
"C19orf84",1.89781219575889e-09,2.95121553878057,0.06,0.002,0.000113566979606408,"4","C19orf84"
"ENSG00000293354",1.9357135798793e-09,3.92916567381364,0.06,0.002,0.000115835036333557,"4","ENSG00000293354"
"PPP2R5C1",1.95562114954176e-09,1.00350753304736,0.96,0.591,0.000117026325209728,"4","PPP2R5C"
"ST13P7",2.0647251261003e-09,2.65500504175829,0.26,0.052,0.000123555216270968,"4","ST13P7"
"FGL2",2.30157303286114e-09,2.37618120505214,0.2,0.033,0.000137728431859444,"4","FGL2"
"RAP2A",2.40317846072917e-09,2.27449119477044,0.32,0.078,0.000143808602268494,"4","RAP2A"
"TRGV91",2.66667844994628e-09,1.86485996662158,0.46,0.156,0.000159576705123235,"4","TRGV9"
"APMAP1",2.93439599028961e-09,1.41930482907322,0.72,0.349,0.00017559719045492,"4","APMAP"
"HDGFL31",2.96639841306569e-09,1.90851517428747,0.16,0.022,0.000177512247436264,"4","HDGFL3"
"PPP2R2B1",3.04380522395525e-09,2.59825512041743,0.32,0.08,0.000182144348406706,"4","PPP2R2B"
"APOBEC3C1",3.18196482306162e-09,1.11563601549725,0.96,0.615,0.00019041195697683,"4","APOBEC3C"
"PTCH1",3.68066311050623e-09,2.2846475117955,0.24,0.048,0.000220254561195803,"4","PTCH1"
"PIK3CB1",3.77800144363636e-09,3.16153238524618,0.12,0.012,0.000226079384388643,"4","PIK3CB"
"MAPK71",4.11987514988443e-09,1.64561491339359,0.28,0.062,0.000246537448844234,"4","MAPK7"
"G6PD",4.43632751956646e-09,1.48328589836466,0.46,0.149,0.000265474275098377,"4","G6PD"
"BTF3P10",4.58414300694109e-09,3.49413082115265,0.12,0.012,0.000274319701678362,"4","BTF3P10"
"MTSS11",4.68017222968389e-09,2.69484372113706,0.22,0.042,0.000280066186396514,"4","MTSS1"
"SLC44A21",4.72580613137379e-09,0.986626570641248,0.86,0.435,0.000282796964707539,"4","SLC44A2"
"SSX2IP",5.22807605692053e-09,3.14080271797113,0.18,0.028,0.000312853299322181,"4","SSX2IP"
"OASL1",5.23028911310816e-09,2.10235442342467,0.28,0.064,0.000312985730817505,"4","OASL"
"HLA-DRB61",5.32000797707591e-09,2.03654309011832,0.3,0.069,0.0003183545973562,"4","HLA-DRB6"
"TNIK",5.58427165062985e-09,1.14244039238999,0.46,0.146,0.000334168399845341,"4","TNIK"
"ADD3",5.61776132652496e-09,1.32750296140522,0.58,0.233,0.00033617245554058,"4","ADD3"
"TUBA4A1",5.84935313274889e-09,1.17629542038299,0.5,0.172,0.000350031140816826,"4","TUBA4A"
"CTSW2",6.37988246696716e-09,0.927022109300288,0.94,0.59,0.000381778546705782,"4","CTSW"
"BIN2P1",7.13612837236845e-09,3.54119679673887,0.2,0.035,0.0004270330579309,"4","BIN2P1"
"RAMP1",7.41871591201769e-09,6.04652534935017,0.04,0.001,0.000443943378891051,"4","RAMP1"
"ENSG00000254092",7.41871591201769e-09,5.67064856705144,0.04,0.001,0.000443943378891051,"4","ENSG00000254092"
"LEF11",7.60911399839801e-09,1.99618954968982,0.2,0.035,0.000455336990778135,"4","LEF1"
"S1PR1-DT",7.62126050141945e-09,6.18275048034076,0.04,0.001,0.000456063849665441,"4","S1PR1-DT"
"SRSF3P4",7.62126050141945e-09,4.99114738249681,0.04,0.001,0.000456063849665441,"4","SRSF3P4"
"THORLNC",7.62126050141945e-09,5.47645976948036,0.04,0.001,0.000456063849665441,"4","THORLNC"
"CDC42P3",7.62126050141945e-09,4.73024838005538,0.04,0.001,0.000456063849665441,"4","CDC42P3"
"CELA1",7.62126050141945e-09,6.09688121597789,0.04,0.001,0.000456063849665441,"4","CELA1"
"MKRN9P",7.62126050141945e-09,4.74216672941623,0.04,0.001,0.000456063849665441,"4","MKRN9P"
"SMAGP1",7.69091344179508e-09,2.81734628460155,0.14,0.018,0.000460231951270459,"4","SMAGP"
"ENSG00000227055",7.82917821235395e-09,4.37885148760394,0.04,0.001,0.000468505853405473,"4","ENSG00000227055"
"DBIP1",7.82917821235395e-09,4.70539306022381,0.04,0.001,0.000468505853405473,"4","DBIP1"
"LINGO2",7.82917821235395e-09,4.35004034867378,0.04,0.001,0.000468505853405473,"4","LINGO2"
"ENSG00000287857",7.82917821235395e-09,4.60846282859985,0.04,0.001,0.000468505853405473,"4","ENSG00000287857"
"MIR4722",7.82917821235395e-09,4.58103284549442,0.04,0.001,0.000468505853405473,"4","MIR4722"
"MTND1P32",7.82917821235395e-09,1.38706898795383,0.04,0.001,0.000468505853405473,"4","MTND1P32"
"PDGFD1",7.97641444685399e-09,2.35974691093066,0.3,0.075,0.000477316616914189,"4","PDGFD"
"PRR5L",8.45283474171838e-09,1.36991071203565,0.54,0.198,0.00050582608377917,"4","PRR5L"
"C4orf50",8.62030060977267e-09,3.90805779590243,0.08,0.005,0.000515847408789406,"4","C4orf50"
"ENSG000001966561",8.73614728103087e-09,1.45244842670846,0.64,0.236,0.000522779789444168,"4","ENSG00000196656"
"SAV11",1.02431650686618e-08,3.08878496790853,0.12,0.013,0.000612961240873792,"4","SAV1"
"CERS21",1.22209593135018e-08,1.53727820739361,0.4,0.12,0.00073131442627926,"4","CERS2"
"PFN11",1.24362997532825e-08,0.765885347339102,1,0.901,0.000744200613536179,"4","PFN1"
"RARG",1.37771481045599e-08,3.0161361358142,0.18,0.03,0.000824438319724968,"4","RARG"
"SLC26A111",1.47202115554957e-08,1.77226888168362,0.18,0.029,0.000880872179692419,"4","SLC26A11"
"GBP11",1.5442198433164e-08,1.34597714617223,0.52,0.188,0.000924076596438965,"4","GBP1"
"ENSG00000290357",1.80363674936704e-08,4.07702092189261,0.1,0.009,0.00107931426718873,"4","ENSG00000290357"
"TLE41",1.8301570731115e-08,1.18913767459664,0.54,0.213,0.00109518429412065,"4","TLE4"
"PRELID1P6",2.17129525092609e-08,2.20480952723732,0.32,0.084,0.00129932479110668,"4","PRELID1P6"
"POLR1H1",2.5991562613808e-08,1.03938899738128,0.46,0.155,0.00155536109837289,"4","POLR1H"
"ARL8A",2.60287657319321e-08,1.28055149976126,0.44,0.145,0.00155758737016455,"4","ARL8A"
"CALM11",2.74100255730029e-08,0.829834521061111,0.98,0.823,0.00164024334031407,"4","CALM1"
"POMP1",3.21094222568734e-08,0.712618941799906,0.8,0.388,0.00192145993727356,"4","POMP"
"PTPN122",3.28311481553112e-08,0.777852575508976,0.44,0.143,0.00196464873676197,"4","PTPN12"
"ARHGAP101",3.61056976971601e-08,2.78645656494138,0.14,0.019,0.00216060105589576,"4","ARHGAP10"
"ENSG00000232053",3.88559322177036e-08,3.07476934736195,0.06,0.003,0.0023251778398396,"4","ENSG00000232053"
"SPATA6",4.01863208124532e-08,2.23821782148189,0.06,0.003,0.00240478962373801,"4","SPATA6"
"TPM4P3",4.11209328562667e-08,2.98011720230231,0.18,0.031,0.00246071774305186,"4","TPM4P3"
"ENSG000002130581",4.11613476343484e-08,0.742278851288858,0.7,0.317,0.00246313620378704,"4","ENSG00000213058"
"TMEM1091",4.42476004414818e-08,1.38934846477033,0.56,0.219,0.00264782065801871,"4","TMEM109"
"SPOCK21",4.51354214849189e-08,1.11200195141704,0.68,0.321,0.00270094875707903,"4","SPOCK2"
"BCR1",4.52014656724072e-08,2.03272555855241,0.32,0.088,0.00270490090730252,"4","BCR"
"ZNF2762",4.54179158324272e-08,0.777953276749619,0.66,0.285,0.00271785350132828,"4","ZNF276"
"STAT11",4.6771139890903e-08,0.888984530485244,0.64,0.273,0.00279883178221152,"4","STAT1"
"CHRNE",4.93206905570757e-08,3.25901320013229,0.08,0.006,0.00295139944362597,"4","CHRNE"
"GINS1",4.93206905570757e-08,3.68301518746019,0.08,0.006,0.00295139944362597,"4","GINS1"
"CYTH11",5.05097469257525e-08,1.15069740877584,0.7,0.327,0.00302255376578395,"4","CYTH1"
"MIR646HG",5.05984342902001e-08,2.74365572898976,0.08,0.006,0.00302786090635986,"4","MIR646HG"
"HLA-DQB21",5.28818381821268e-08,2.40347704539396,0.14,0.02,0.00316450207865665,"4","HLA-DQB2"
"MED151",5.59524420017454e-08,0.858509913613921,0.68,0.31,0.00334825008182645,"4","MED15"
"KIR2DP1",5.7090799320495e-08,4.82418598928425,0.1,0.01,0.00341637052213774,"4","KIR2DP1"
"VCL1",5.80340918703783e-08,4.26082455260135,0.14,0.02,0.00347281809161531,"4","VCL"
"CD8A1",6.11838672559357e-08,1.5197396926264,0.56,0.238,0.00366130380046245,"4","CD8A"
"SLC2A14",6.14064563559892e-08,3.75026306083711,0.1,0.01,0.00367462375479875,"4","SLC2A14"
"CAPN21",7.79841363073078e-08,1.16353605478512,0.64,0.28,0.0046666487007656,"4","CAPN2"
"NACA2",8.0327335947564e-08,2.7107434439793,0.2,0.038,0.00480686811043818,"4","NACA2"
"HNRNPA3P6",9.99299802355706e-08,1.50960629420292,0.52,0.208,0.00597990994727678,"4","HNRNPA3P6"
"NDUFB2",1.083426795157e-07,1.20406212640454,0.76,0.443,0.00648333428489903,"4","NDUFB2"
"LMO4",1.18898578733816e-07,1.39330108736058,0.36,0.113,0.00711500985001028,"4","LMO4"
"CEP78",1.26342800316043e-07,1.63558278418301,0.3,0.083,0.00756047951371233,"4","CEP78"
"PRDM12",1.35695234418651e-07,0.976124517898,0.78,0.42,0.00812013852284649,"4","PRDM1"
"PSMB91",1.42419632930635e-07,0.972169486555102,0.78,0.404,0.00852253325420213,"4","PSMB9"
"FNDC3B",1.4610618765233e-07,1.22767854604325,0.38,0.122,0.00874314037530307,"4","FNDC3B"
"HLA-DPB2",1.46365232053243e-07,3.87164256961603,0.12,0.015,0.00875864185129812,"4","HLA-DPB2"
"CD741",1.62889003282726e-07,0.795038834068054,0.98,0.669,0.00974744084544162,"4","CD74"
"IL18R11",1.66009729220943e-07,1.78510079606065,0.34,0.105,0.00993418820631047,"4","IL18R1"
"GOLGA8O",1.74919615755866e-07,2.48206305906794,0.1,0.011,0.0104673647264468,"4","GOLGA8O"
"ERG281",1.79515496522852e-07,0.766858502095896,0.4,0.124,0.010742386827424,"4","ERG28"
"PRELID11",2.03762171579409e-07,1.06448461015524,0.74,0.395,0.0121933321094834,"4","PRELID1"
"ORAI11",2.05897554340157e-07,1.29382454874753,0.54,0.228,0.0123211155492693,"4","ORAI1"
"NSG1",2.11105443484255e-07,2.43787150781082,0.08,0.007,0.0126327608435413,"4","NSG1"
"IRF2BPL1",2.2556609232801e-07,1.73000993954116,0.38,0.128,0.0134981005310004,"4","IRF2BPL"
"SYNE22",2.31636007437347e-07,1.11258154873116,0.82,0.465,0.0138613303210583,"4","SYNE2"
"TOR2A",2.39895003199041e-07,1.95565378117019,0.32,0.095,0.0143555568864338,"4","TOR2A"
"NDUFC22",2.427596222111e-07,0.878878917470053,0.68,0.335,0.0145269785527344,"4","NDUFC2"
"HIPK21",2.90133379575838e-07,2.15324300907473,0.28,0.078,0.0173618715671977,"4","HIPK2"
"TRDJ11",2.99456078494711e-07,0.844883882983125,0.92,0.637,0.017919751193202,"4","TRDJ1"
"SBDS",3.04384453799245e-07,1.38354390661898,0.42,0.149,0.0182146700998006,"4","SBDS"
"PRMT21",3.13220455710557e-07,0.988343422794077,0.72,0.364,0.0187434252901755,"4","PRMT2"
"ITGB11",3.40658097788293e-07,1.70444213054654,0.56,0.238,0.0203853212297492,"4","ITGB1"
"SLA1",3.42865757685414e-07,1.82873306110151,0.52,0.226,0.0205174298056528,"4","SLA"
"ANKRD65",3.48562389797751e-07,4.71787871611675,0.02,0,0.0208583219678872,"4","ANKRD65"
"TMEM52",3.48562389797751e-07,4.84571510929764,0.02,0,0.0208583219678872,"4","TMEM52"
"RNU6-135P",3.48562389797751e-07,5.08100765500871,0.02,0,0.0208583219678872,"4","RNU6-135P"
"ENSG00000235907",3.48562389797751e-07,5.47193114834611,0.02,0,0.0208583219678872,"4","ENSG00000235907"
"ENSG00000291157",3.48562389797751e-07,5.34021416179864,0.02,0,0.0208583219678872,"4","ENSG00000291157"
"ENSG00000232027",3.48562389797751e-07,4.75138331562221,0.02,0,0.0208583219678872,"4","ENSG00000232027"
