"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"VSIG1",5.3362797942491e-41,1.62563971437223,0.064,0.02,1.36203205468414e-36,"2","VSIG1"
"ZC3H12B",6.20291150712251e-41,0.818151525394645,0.205,0.115,1.58323113307795e-36,"2","ZC3H12B"
"SSBP2",7.40078803158108e-41,0.849225566262187,0.174,0.092,1.88897713718075e-36,"2","SSBP2"
"MGAT5",1.0290969457889e-40,0.972521712511894,0.198,0.111,2.6266670444316e-36,"2","MGAT5"
"CMTM8",1.87529417744328e-40,1.59348568192948,0.071,0.025,4.78650085850624e-36,"2","CMTM8"
"MICU3",4.53338773408936e-40,1.75773716266738,0.057,0.017,1.15710188524897e-35,"2","MICU3"
"KAT6B",2.15576100094435e-39,0.577643067943937,0.446,0.332,5.50236437881036e-35,"2","KAT6B"
"MAP7",2.36474377499648e-39,3.74054093584367,0.017,0.001,6.03577201130103e-35,"2","MAP7"
"SNN",4.31532224508455e-39,1.41690364499402,0.082,0.032,1.10144284983538e-34,"2","SNN"
"B3GNT2",4.6262736015766e-39,0.924066582044104,0.209,0.121,1.18081007406641e-34,"2","B3GNT2"
"TMEM65",6.86844667615035e-39,0.975893293079553,0.175,0.096,1.75310232962062e-34,"2","TMEM65"
"RSL1D1-DT",7.41432462070483e-39,1.08528407255897,0.138,0.068,1.8924322161887e-34,"2","RSL1D1-DT"
"GSPT11",1.25706203067874e-38,0.648511283447568,0.437,0.331,3.20852512710441e-34,"2","GSPT1"
"COTL11",2.30426488803556e-38,0.460251825837165,0.42,0.296,5.88140570022195e-34,"2","COTL1"
"SGK1",2.46798062266645e-38,1.18835807952976,0.092,0.037,6.29927374129384e-34,"2","SGK1"
"VSIG4",3.20388574443147e-38,4.76425923991118,0.012,0,8.17759797408689e-34,"2","VSIG4"
"BTG21",3.25846630311896e-38,0.575878930578513,0.429,0.318,8.31690939208084e-34,"2","BTG2"
"SNX9",9.51531282905071e-38,1.20928046322189,0.103,0.046,2.4286884464869e-33,"2","SNX9"
"TMEM63A",1.04176324944055e-37,0.928356129575627,0.181,0.101,2.65899651787207e-33,"2","TMEM63A"
"RETREG1",1.08775396834085e-37,1.15005396442175,0.108,0.049,2.77638322879318e-33,"2","RETREG1"
"PDE7B",1.12712508985613e-37,2.68251647150102,0.029,0.005,2.87687407934879e-33,"2","PDE7B"
"NINJ1",2.28228928770632e-37,0.815860721345581,0.244,0.15,5.82531517794162e-33,"2","NINJ1"
"P2RX5",3.97563186359926e-37,1.31781659477458,0.083,0.033,1.01474027686508e-32,"2","P2RX5"
"EHD4",4.25864537363736e-37,1.10181546065348,0.138,0.07,1.0869766451672e-32,"2","EHD4"
"FGD4",1.26316009802007e-36,1.98501814211501,0.039,0.01,3.22408983418642e-32,"2","FGD4"
"MALT1",1.63830020159083e-36,0.617916961229306,0.361,0.255,4.18159743454042e-32,"2","MALT1"
"MCC",3.28674685526888e-36,1.57218407422379,0.06,0.02,8.38909267338829e-32,"2","MCC"
"HSBP1L1",3.60634398490301e-36,1.21321296637592,0.095,0.041,9.20483238706644e-32,"2","HSBP1L1"
"DOCK9",7.61757329204456e-36,0.882672071246767,0.185,0.106,1.94430940706145e-31,"2","DOCK9"
"CCNI",2.04924867809698e-35,0.312471399317614,0.807,0.74,5.23050232597473e-31,"2","CCNI"
"ANGPTL1",3.33900762999967e-35,2.38247077912068,0.027,0.005,8.52248307481115e-31,"2","ANGPTL1"
"FOSB",3.40928821580335e-35,1.44531638619152,0.079,0.032,8.70186724201647e-31,"2","FOSB"
"SYNJ2",4.34993428186261e-35,1.73140828804549,0.057,0.019,1.11027722610261e-30,"2","SYNJ2"
"AHR",6.69980183835694e-35,1.04716741498872,0.138,0.071,1.71005742122222e-30,"2","AHR"
"RACK1",1.7064304055767e-34,0.17948930535297,0.973,0.958,4.35549296719397e-30,"2","RACK1"
"H2AJ",2.29346948739887e-34,0.895716914320096,0.197,0.117,5.85385151963689e-30,"2","H2AJ"
"PDE8A",3.1835138411111e-34,0.91700091793147,0.164,0.091,8.12560072805198e-30,"2","PDE8A"
"ELF1",4.75772154752716e-34,0.395722584177761,0.669,0.589,1.21436084779083e-29,"2","ELF1"
"KCNQ1",4.95713599498054e-34,1.51994982989931,0.064,0.024,1.26525939135883e-29,"2","KCNQ1"
"STAM",5.69967400875949e-34,0.977434182342167,0.173,0.099,1.45478479399577e-29,"2","STAM"
"ARID5B",6.62237005341243e-34,0.480377529891604,0.488,0.382,1.69029373243299e-29,"2","ARID5B"
"OGDH1",1.41485304409511e-33,0.652983770057248,0.279,0.184,3.61127090974836e-29,"2","OGDH"
"ACE",1.69238815235116e-33,3.08040239025877,0.019,0.003,4.31965152006109e-29,"2","ACE"
"CNST",2.27559274921101e-33,0.588329405170846,0.326,0.225,5.80822293308618e-29,"2","CNST"
"EMB1",3.78521624160596e-33,0.465427396268196,0.556,0.462,9.66138593507504e-29,"2","EMB"
"HINT11",4.77582460625176e-33,0.328314059539542,0.775,0.703,1.2189814724997e-28,"2","HINT1"
"MIR181A1HG",6.37601724596675e-33,0.989158074653179,0.113,0.055,1.62741464186055e-28,"2","MIR181A1HG"
"SERPINE2",8.27155961637295e-33,2.81070848597173,0.019,0.002,2.11123287648303e-28,"2","SERPINE2"
"ABHD17B",1.21982731248849e-32,0.872133407837698,0.193,0.116,3.11348723239562e-28,"2","ABHD17B"
"SAMD12",1.31753353430925e-32,1.51964636627699,0.059,0.021,3.36287259297094e-28,"2","SAMD12"
"SPRY2",1.3508978514386e-32,2.20606092160638,0.031,0.007,3.44803167601189e-28,"2","SPRY2"
"SDK2",1.64714570438058e-32,1.92266539912129,0.038,0.01,4.20417469586099e-28,"2","SDK2"
"NFKBIA",1.7170407741449e-32,0.43608948465902,0.562,0.463,4.38257487192743e-28,"2","NFKBIA"
"VIM",2.0964526003132e-32,0.385700490684735,0.81,0.764,5.35098561703942e-28,"2","VIM"
"ODF2L",2.12191539118981e-32,0.610926762788624,0.333,0.236,5.41597684447287e-28,"2","ODF2L"
"NFKB2",2.13417520675929e-32,0.843794992108517,0.16,0.089,5.4472687977324e-28,"2","NFKB2"
"ACAP1",2.26098355190534e-32,0.404002883711691,0.55,0.443,5.77093441788318e-28,"2","ACAP1"
"SH3YL1",3.76992415769506e-32,0.906974540073642,0.133,0.069,9.62235442010086e-28,"2","SH3YL1"
"SLC7A6",3.86446083573484e-32,0.873062112454992,0.146,0.079,9.86364983712961e-28,"2","SLC7A6"
"LINC01036",4.13294190716108e-32,1.7321932475918,0.05,0.016,1.0548920923838e-27,"2","LINC01036"
"CRYBG3",4.83639471972061e-32,1.68129831553849,0.048,0.015,1.23444138826149e-27,"2","CRYBG3"
"MYADM",4.85157257560686e-32,0.732619144675141,0.333,0.239,1.2383153841979e-27,"2","MYADM"
"PLXDC1",5.25611516584912e-32,1.30884242212645,0.075,0.031,1.34157083493133e-27,"2","PLXDC1"
"NR4A31",8.60456694864349e-32,1.31306262745644,0.078,0.033,2.19622966797176e-27,"2","NR4A3"
"GZMK1",1.41689497482266e-31,0.53706034337726,0.269,0.176,3.61648273373736e-27,"2","GZMK"
"DSCAML1",2.26530567393067e-31,2.48688948590138,0.025,0.005,5.78196620214064e-27,"2","DSCAML1"
"CLU",3.33590940205368e-31,2.23379535457142,0.025,0.005,8.51457515780182e-27,"2","CLU"
"IL322",3.63842775639965e-31,0.314847654734071,0.902,0.867,9.28672300543447e-27,"2","IL32"
"PREX1",5.06578368673317e-31,0.475902600488764,0.473,0.37,1.29299062820177e-26,"2","PREX1"
"SUN1",7.74560139519045e-31,1.07340090607121,0.124,0.065,1.97698730010841e-26,"2","SUN1"
"TMEM238",9.01993290546733e-31,0.757052621128699,0.214,0.134,2.30224767479148e-26,"2","TMEM238"
"CCNG2",1.23553336358735e-30,1.14329099903442,0.093,0.043,3.15357535722034e-26,"2","CCNG2"
"ZFP361",1.43214230259553e-30,0.4503971099607,0.754,0.684,3.65540001314482e-26,"2","ZFP36"
"MGST2",2.42702474314906e-30,1.60448215284783,0.056,0.02,6.19473795441367e-26,"2","MGST2"
"HPSE2",3.64576396763544e-30,2.59494262474613,0.023,0.004,9.30544795099271e-26,"2","HPSE2"
"ADARB1",4.02709461136027e-30,0.962365763809225,0.133,0.072,1.02787562860359e-25,"2","ADARB1"
"DDAH2",4.42081535163405e-30,1.14004299190564,0.099,0.047,1.12836891035107e-25,"2","DDAH2"
"CDR2",1.20710452164259e-29,0.621199781442357,0.273,0.184,3.08101358104054e-25,"2","CDR2"
"C4orf48",1.25732405382774e-29,0.700885574043555,0.268,0.183,3.20919391498991e-25,"2","C4orf48"
"CPNE7",1.40959649699824e-29,2.9114177149346,0.02,0.003,3.5978540989383e-25,"2","CPNE7"
"ESYT2",1.74279799689294e-29,0.486564334590063,0.488,0.389,4.44831760726953e-25,"2","ESYT2"
"P2RY14",1.91153123269028e-29,3.14516377272559,0.015,0.002,4.87899231831868e-25,"2","P2RY14"
"MAML3",1.96264660297913e-29,1.36930125513401,0.061,0.023,5.00945918944392e-25,"2","MAML3"
"CORO71",2.649649674758e-29,0.578741195937883,0.408,0.313,6.76296582985231e-25,"2","CORO7"
"L3MBTL4",3.27742670905418e-29,1.86697260950781,0.038,0.011,8.36530393218989e-25,"2","L3MBTL4"
"CLIC5",4.48324409575722e-29,2.29979262484716,0.029,0.007,1.14430322300107e-24,"2","CLIC5"
"CR1",7.71211991043331e-29,0.898012335189665,0.098,0.047,1.968441485939e-24,"2","CR1"
"SVIL",7.88205341030857e-29,0.838382000842663,0.153,0.088,2.01181531244716e-24,"2","SVIL"
"DELEC1",8.10591543322845e-29,1.57654596413406,0.048,0.016,2.06895385517723e-24,"2","DELEC1"
"CEP170",8.76994952346343e-29,0.981645357761322,0.12,0.063,2.23844191636881e-24,"2","CEP170"
"ATP2B1-AS1",9.82124575881699e-29,1.27810584287512,0.077,0.034,2.50677476748045e-24,"2","ATP2B1-AS1"
"TMSB4X1",9.88741649760796e-29,0.122231808631996,0.997,0.997,2.52366418684946e-24,"2","TMSB4X"
"TRGV5",1.37708593880833e-28,1.28002144445514,0.095,0.046,3.51487415021438e-24,"2","TRGV5"
"RBL2",1.49406658103021e-28,0.366631133020346,0.623,0.536,3.81345554142151e-24,"2","RBL2"
"ZNF667",1.70389930743892e-28,2.53603782605065,0.021,0.004,4.3490325923071e-24,"2","ZNF667"
"RCAN3AS",1.78432684047543e-28,1.31786162903048,0.063,0.025,4.55431582762948e-24,"2","RCAN3AS"
"EEF2",2.17351224834079e-28,0.163110767945054,0.952,0.921,5.54767266266504e-24,"2","EEF2"
"ZNF92",2.18025819038419e-28,0.844708127527433,0.18,0.11,5.5648910051366e-24,"2","ZNF92"
"SMC4",2.19954254464853e-28,0.675138237418026,0.219,0.14,5.61411239096092e-24,"2","SMC4"
"DHRS12",3.17781586623244e-28,0.886166745269375,0.163,0.096,8.11105721697168e-24,"2","DHRS1"
"CD2AP",3.74748900685632e-28,0.668351723723535,0.247,0.164,9.56509094110008e-24,"2","CD2AP"
"CCSER1",4.3110569121429e-28,2.36463619812242,0.024,0.005,1.10035416625535e-23,"2","CCSER1"
"ZC3HAV1",4.51399580094536e-28,0.378967718172999,0.534,0.439,1.15215228823329e-23,"2","ZC3HAV1"
"LTBP3",6.05667191300722e-28,0.970219486521603,0.126,0.068,1.54590493907596e-23,"2","LTBP3"
"HIP1",1.9386973385357e-27,1.05594306783865,0.106,0.054,4.94833108687853e-23,"2","HIP1"
"PKIA",3.58605667876808e-27,1.05748598277685,0.082,0.037,9.15305106688764e-23,"2","PKIA"
"IGF2BP2",3.68420858925136e-27,2.37446998544482,0.02,0.003,9.40357400320518e-23,"2","IGF2BP2"
"SF1",4.27101746908264e-27,0.296363466121109,0.758,0.698,1.09013449880865e-22,"2","SF1"
"GNAI1",4.70315553397979e-27,2.67204827808381,0.019,0.003,1.200433418493e-22,"2","GNAI1"
"TSPYL21",5.36887941191437e-27,0.914902811637554,0.271,0.191,1.37035278109702e-22,"2","TSPYL2"
"ZBTB10",5.55736039461676e-27,1.081661430863,0.11,0.057,1.41846066712198e-22,"2","ZBTB10"
"DEGS1",5.6360189519789e-27,0.733110474255543,0.205,0.131,1.4385374773031e-22,"2","DEGS1"
"KLF3",6.71299852172163e-27,0.415684448469491,0.593,0.51,1.71342574268423e-22,"2","KLF3"
"DDX3X1",7.37648608866508e-27,0.421038537659729,0.522,0.428,1.88277430927088e-22,"2","DDX3X"
"PLEKHH2",1.00075558970685e-26,2.90315435852284,0.017,0.003,2.55432856716777e-22,"2","PLEKHH2"
"NBDY",1.08543974770549e-26,0.612488782740865,0.281,0.198,2.77047641204349e-22,"2","NBDY"
"NRIP1",1.10660800161813e-26,0.747131060576212,0.189,0.119,2.82450626333011e-22,"2","NRIP1"
"IL4R",1.23953599348466e-26,0.808574755088775,0.176,0.107,3.16379166977026e-22,"2","IL4R"
"OGT",1.27788792817232e-26,0.420726990195899,0.519,0.433,3.26168114786703e-22,"2","OGT"
"IL23A",1.38469204601229e-26,1.69601070429511,0.04,0.013,3.53428797824178e-22,"2","IL23A"
"KCNQ3",1.41041859477774e-26,2.68882716057102,0.016,0.002,3.59995242131072e-22,"2","KCNQ3"
"DCK",1.50216549056804e-26,0.654939413958636,0.246,0.167,3.83412719812586e-22,"2","DCK"
"KLF2",2.09654058014384e-26,0.300941976283801,0.886,0.864,5.35121017675913e-22,"2","KLF2"
"ZNF677",2.78988452276157e-26,1.39089003463755,0.053,0.02,7.12090125589662e-22,"2","ZNF677"
"NCMAP-DT",2.95594595088127e-26,1.47172073358226,0.052,0.019,7.54475644502936e-22,"2","NCMAP-DT"
"RFX2",3.23469438498433e-26,1.85207394446276,0.034,0.01,8.256233948234e-22,"2","RFX2"
"H3-3B1",3.3151540496812e-26,0.214880419013577,0.952,0.93,8.4615991964063e-22,"2","H3-3B"
"GNG4",4.57694807950999e-26,3.09436446552575,0.014,0.002,1.16822022781413e-21,"2","GNG4"
"CCDC50",4.90509658725847e-26,0.967590427214768,0.098,0.049,1.25197685293185e-21,"2","CCDC50"
"BTF3L4",7.48273506763056e-26,0.794828201574894,0.162,0.098,1.90989329866202e-21,"2","BTF3L4"
"CHD9",8.24579841678709e-26,0.539613880847443,0.318,0.23,2.10465758790074e-21,"2","CHD9"
"PIK3R6",1.10762490246528e-25,2.14814311496151,0.022,0.005,2.82710180105239e-21,"2","PIK3R6"
"ABCC1",1.17654601293249e-25,0.576654411131539,0.265,0.183,3.00301604340888e-21,"2","ABCC1"
"HNRNPA0",1.83691062342615e-25,0.339688811999663,0.608,0.529,4.6885306752329e-21,"2","HNRNPA0"
"BEND5",2.08378290697958e-25,2.42689122052017,0.02,0.004,5.31864749177467e-21,"2","BEND5"
"PER1",3.24396240563377e-25,0.688524381378024,0.266,0.186,8.27988964413965e-21,"2","PER1"
"GCHFR",3.95465116943676e-25,0.871673976270404,0.123,0.068,1.00938516448704e-20,"2","GCHFR"
"KDSR",4.5546050842243e-25,1.20173586810663,0.074,0.034,1.16251740169741e-20,"2","KDSR"
"TSPO",6.29388650313604e-25,0.475778526046255,0.418,0.331,1.60645159106044e-20,"2","TSPO"
"TAF9B",8.75386009574039e-25,1.07314020404455,0.087,0.043,2.23433525083678e-20,"2","TAF9B"
"GPRIN3",1.26565734532342e-24,0.512902795903813,0.384,0.297,3.23046380820349e-20,"2","GPRIN3"
"CHKA",1.27849854060826e-24,1.47018628425643,0.047,0.017,3.26323967504853e-20,"2","CHKA"
"CHMP7",1.40230898110614e-24,0.623190301750434,0.162,0.097,3.57925344337532e-20,"2","CHMP7"
"GPHN",1.41628604574955e-24,0.534902821137053,0.271,0.189,3.61492850317116e-20,"2","GPHN"
"ZNF135",1.42370021844864e-24,1.98787457768605,0.027,0.007,3.63385243756832e-20,"2","ZNF135"
"PLEKHO1",1.56022504339773e-24,0.777051324763817,0.184,0.118,3.98231840076836e-20,"2","PLEKHO1"
"NIN",1.65172575775246e-24,0.392649085287958,0.537,0.448,4.21586482408738e-20,"2","NIN"
"DSEL",2.46297854794334e-24,1.62781878336491,0.038,0.012,6.28650644577058e-20,"2","DSEL"
"REL1",2.92222331584054e-24,0.437838219260238,0.522,0.443,7.4586827913514e-20,"2","REL"
"MIR23AHG1",3.25567032757602e-24,1.09777553412631,0.074,0.034,8.30977294410503e-20,"2","MIR23AHG"
"TUBA4A1",4.36623722144134e-24,0.565452195529923,0.328,0.247,1.11443838840069e-19,"2","TUBA4A"
"STYK1",4.81993371372238e-24,1.64249823512243,0.035,0.011,1.2302398810905e-19,"2","STYK1"
"ANKRD44-AS1",5.25166222311703e-24,1.56813994468699,0.041,0.014,1.34043426582839e-19,"2","ANKRD44-AS1"
"NAALADL2",5.92156668764936e-24,1.49612293939513,0.046,0.017,1.51142068135562e-19,"2","NAALADL2"
"ABTB3",6.58370495804302e-24,1.17255999728464,0.084,0.041,1.6804248534909e-19,"2","ABTB3"
"GLIPR2",7.94269846362895e-24,0.583699394912859,0.278,0.2,2.02729435585665e-19,"2","GLIPR2"
"USP361",8.03437672680263e-24,0.542827392615419,0.303,0.22,2.0506943157491e-19,"2","USP36"
"PDE7A",8.03857270301152e-24,0.404181074222206,0.373,0.284,2.05176529671666e-19,"2","PDE7A"
"ERGIC1",8.1385346656767e-24,0.622797166386175,0.249,0.174,2.07727958806732e-19,"2","ERGIC1"
"SIRPG1",8.66668095490868e-24,0.775676273090179,0.153,0.093,2.21208364693089e-19,"2","SIRPG"
"AMPD3",9.01624672045955e-24,1.45163358116934,0.048,0.018,2.30130681293009e-19,"2","AMPD3"
"JAK1",1.09425612688734e-23,0.241785758852636,0.829,0.783,2.79297933826725e-19,"2","JAK1"
"GAS5",1.19196492257743e-23,0.252673537668515,0.584,0.483,3.04237126838664e-19,"2","GAS5"
"EIF3E",1.31118846288361e-23,0.309072475140971,0.566,0.479,3.34667743266413e-19,"2","EIF3E"
"PGRMC21",1.32154192314571e-23,0.656249075788629,0.238,0.165,3.37310360463712e-19,"2","PGRMC2"
"LAYN",1.33638553581272e-23,2.04302960895591,0.02,0.004,3.41099044160839e-19,"2","LAYN"
"INPP5A",1.57476673379009e-23,1.05085362263375,0.085,0.042,4.01943461132582e-19,"2","INPP5A"
"DZIP3",2.29951498455604e-23,0.646557338648057,0.186,0.119,5.86928204658083e-19,"2","DZIP3"
"MMP25-AS1",2.73080389371219e-23,0.733438669409657,0.185,0.119,6.97010385831099e-19,"2","MMP25-AS1"
"ATP8B2",3.35486643321351e-23,0.724261903408316,0.184,0.119,8.56296108413417e-19,"2","ATP8B2"
"UNC93B1",4.33204760406209e-23,1.31785051272878,0.059,0.026,1.10571183046081e-18,"2","UNC93B1"
"TRDC",4.71149280021359e-23,0.450948198687834,0.414,0.33,1.20256142232652e-18,"2","TRDC"
"HRH2",5.18243545496034e-23,1.91230774600591,0.029,0.008,1.32276482552408e-18,"2","HRH2"
"KLHL6",5.50913806747446e-23,1.43216030122326,0.047,0.018,1.40615240034218e-18,"2","KLHL6"
"FAM177A11",8.00467663671036e-23,0.616742541287062,0.271,0.194,2.04311366475395e-18,"2","FAM177A1"
"RANBP17",9.29194290524216e-23,2.7099158426171,0.014,0.002,2.37167550713401e-18,"2","RANBP17"
"ZNF711",1.20970898555067e-22,1.61916685350232,0.035,0.011,3.08766121471954e-18,"2","ZNF711"
"CASP10",1.22482347754848e-22,1.23351804296393,0.063,0.028,3.12623944409473e-18,"2","CASP10"
"ESYT1",1.2707220441895e-22,0.513281447170957,0.296,0.216,3.24339094558928e-18,"2","ESYT1"
"TSPAN18",1.57636155948476e-22,2.05283305448661,0.024,0.006,4.0235052444289e-18,"2","TSPAN18"
"NCF1B",1.77975618037106e-22,1.37259527652093,0.049,0.019,4.5426496747791e-18,"2","NCF1B"
"RNF24",2.10047371307564e-22,1.04310575916624,0.095,0.05,5.36124910525428e-18,"2","RNF24"
"SLC25A5",3.36755507597015e-22,0.382574929335269,0.496,0.416,8.59534757590621e-18,"2","SLC25A5"
"OXNAD1",3.43056345239779e-22,0.457058744289958,0.31,0.227,8.75617015590013e-18,"2","OXNAD1"
"GJB6",3.8117087976252e-22,2.86480914189701,0.011,0.001,9.72900553505857e-18,"2","GJB6"
"SKI",3.8416531944538e-22,0.94585121735617,0.097,0.052,9.80543561352388e-18,"2","SKI"
"C16orf54",5.00626637934611e-22,0.605370506465935,0.275,0.201,1.2777994306643e-17,"2","C16orf54"
"ZNF2171",5.5849371761451e-22,0.533666265140728,0.334,0.254,1.42549936483928e-17,"2","ZNF217"
"N4BP3",9.00479467676785e-22,2.53986404617866,0.018,0.004,2.29838379329823e-17,"2","N4BP3"
"SORL1",9.23275074132245e-22,0.400224405776556,0.45,0.367,2.35656729921514e-17,"2","SORL1"
"IFI44L",1.32370301946967e-21,2.01416465031835,0.026,0.007,3.37861958689439e-17,"2","IFI44L"
"CARD19",1.75318758890369e-21,0.937862441162751,0.113,0.064,4.47483600191779e-17,"2","CARD19"
"ANXA11",1.8020513576874e-21,0.366708113470501,0.509,0.426,4.59955588536133e-17,"2","ANXA11"
"KIAA1958",1.92043606383835e-21,1.13627326163874,0.069,0.032,4.901721009341e-17,"2","KIAA1958"
"EMBP1",3.44858749137103e-21,1.59978486805093,0.032,0.01,8.80217471297542e-17,"2","EMBP1"
"DTX1",3.93497422036571e-21,2.57640688601111,0.016,0.003,1.00436282000614e-16,"2","DTX1"
"PXDN",4.66648468465302e-21,2.27005625830414,0.017,0.003,1.19107355091084e-16,"2","PXDN"
"FCGBP",5.10438775700091e-21,1.24171004376343,0.051,0.021,1.30284393109691e-16,"2","FCGBP"
"SLC39A8",5.13119268739321e-21,0.874524242988313,0.111,0.063,1.30968562153024e-16,"2","SLC39A8"
"TP53INP1",5.52543530902986e-21,0.893085834198564,0.099,0.054,1.41031210827678e-16,"2","TP53INP1"
"ATG2A1",5.8579868947987e-21,0.579238774847881,0.242,0.172,1.49519257502842e-16,"2","ATG2A"
"NBL1",8.89228656244333e-21,1.49012643627258,0.035,0.012,2.26966722219804e-16,"2","NBL1"
"ARHGEF18",1.09193881531716e-20,0.442003051799406,0.351,0.269,2.78706463221552e-16,"2","ARHGEF18"
"TAGAP1",1.17598976060964e-20,0.494749190359459,0.392,0.315,3.00159626498005e-16,"2","TAGAP"
"ZBTB20",1.18937363055478e-20,0.314666295905702,0.575,0.49,3.03575725462802e-16,"2","ZBTB20"
"PIM31",1.30175832884119e-20,0.803212885936813,0.163,0.104,3.32260795853426e-16,"2","PIM3"
"ETFB",1.30513448670079e-20,0.580071701699581,0.197,0.132,3.3312252638551e-16,"2","ETFB"
"RADX",1.37120725945635e-20,1.45488230409529,0.047,0.019,3.49986940903638e-16,"2","RADX"
"RELB",1.58559029724045e-20,0.65699496506197,0.179,0.118,4.04706067467654e-16,"2","RELB"
"CLASP2",1.61231733932858e-20,0.526407406414353,0.272,0.198,4.11527877690228e-16,"2","CLASP2"
"IFRD11",1.65858964567952e-20,0.693612357046846,0.182,0.122,4.2333842116324e-16,"2","IFRD1"
"FCGRT",1.9348417560914e-20,0.883115392970647,0.089,0.047,4.93849009824769e-16,"2","FCGRT"
"RASA3",1.94113818513026e-20,0.281791626323542,0.678,0.619,4.95456110372647e-16,"2","RASA3"
"KDM5B",2.04460950239846e-20,0.662883476435836,0.162,0.104,5.21866129392183e-16,"2","KDM5B"
"LEPROTL1",2.47119166005007e-20,0.265233065435286,0.566,0.482,6.30746959311181e-16,"2","LEPROTL1"
"BEX3",2.51694685433082e-20,0.905831906216879,0.079,0.04,6.42425515099398e-16,"2","BEX3"
"CD79B",2.56246912944565e-20,1.4333337872932,0.043,0.017,6.54044620599707e-16,"2","CD79B"
"PHLDB3",2.67766013640401e-20,1.03766243190002,0.079,0.04,6.83445973215759e-16,"2","PHLDB3"
"CHRM3-AS2",2.75528239269638e-20,1.39776102178074,0.044,0.018,7.03258277911824e-16,"2","CHRM3-AS2"
"NREP",3.21093343245471e-20,1.33962700113586,0.043,0.017,8.19558649299741e-16,"2","NREP"
"YPEL2",3.82856709182972e-20,0.770146488933076,0.121,0.071,9.77203464518617e-16,"2","YPEL2"
"PJA2",4.00143483603212e-20,0.438691987982374,0.363,0.285,1.02132622754884e-15,"2","PJA2"
"MBNL1",5.00418041879674e-20,0.196641292601174,0.888,0.865,1.27726701009368e-15,"2","MBNL1"
"ZFP36L1",5.01187448892831e-20,0.444673442135802,0.466,0.396,1.27923084455406e-15,"2","ZFP36L1"
"KLF4",5.33439452785943e-20,3.13646630213855,0.011,0.001,1.36155085929084e-15,"2","KLF4"
"TPST21",5.42245176872732e-20,0.426379646688341,0.446,0.372,1.38402658944996e-15,"2","TPST2"
"PDE6G",5.69785449142698e-20,2.47727590352735,0.014,0.003,1.45432038039182e-15,"2","PDE6G"
"FES",6.09873288273551e-20,2.75101858322233,0.011,0.001,1.55664058098941e-15,"2","FES"
"SPATS2L1",6.51769830054277e-20,0.945873482562672,0.089,0.048,1.66357731423054e-15,"2","SPATS2L"
"SGSM3",7.69283984869363e-20,0.807993975381513,0.137,0.085,1.96352044298056e-15,"2","SGSM3"
"ZNF223",9.57554054279877e-20,2.39332236021936,0.018,0.004,2.44406096814396e-15,"2","ZNF223"
"TMEM164",1.16398745750532e-19,1.10218442599718,0.065,0.031,2.97096158653658e-15,"2","TMEM164"
"LAT21",1.21360398674003e-19,0.933795097264217,0.097,0.054,3.09760281575524e-15,"2","LAT2"
"CCDC167",1.30033470496675e-19,0.728314534104404,0.16,0.103,3.31897430095714e-15,"2","CCDC167"
"WHRN1",1.35579671954039e-19,0.953420106564567,0.078,0.04,3.4605355469549e-15,"2","WHRN"
"SNRK",1.37378908620008e-19,0.361846464352678,0.489,0.413,3.50645926361708e-15,"2","SNRK"
"PFDN5",1.52384106429678e-19,0.171235725032912,0.92,0.893,3.88945193251109e-15,"2","PFDN5"
"ATP6V0C",1.52567390948072e-19,0.344357569980435,0.543,0.467,3.8941300865586e-15,"2","ATP6V0C"
"PRSS22",1.61860119239043e-19,2.86089086144669,0.011,0.002,4.13131768345733e-15,"2","PRSS22"
"NSG1",1.77972416423151e-19,0.894267876642416,0.113,0.067,4.5425679567845e-15,"2","NSG1"
"IFNAR2",1.85623328611608e-19,0.477600767942341,0.321,0.246,4.73784983948268e-15,"2","IFNAR2"
"ARAP21",1.97147027383641e-19,0.390564963414743,0.471,0.398,5.03198072694005e-15,"2","ARAP2"
"SNHG32",2.40494488082945e-19,0.475589344500838,0.253,0.183,6.13838131382908e-15,"2","SNHG32"
"KIR3DL3",3.17610114649708e-19,2.48634251524219,0.018,0.004,8.10668056631915e-15,"2","KIR3DL3"
"ZC2HC1A",3.39135690034959e-19,2.1789649604813,0.02,0.005,8.6560993524523e-15,"2","ZC2HC1A"
"GNA13",4.68003961927881e-19,0.464230776044729,0.359,0.283,1.19453331242472e-14,"2","GNA13"
"SMCHD1",4.71845031681824e-19,0.244237735806015,0.77,0.719,1.20433725886469e-14,"2","SMCHD1"
"ACVR2A",6.0147340150271e-19,1.18359719899865,0.05,0.022,1.53520070999552e-14,"2","ACVR2A"
"CEP68",7.74503888139322e-19,0.758402004795145,0.117,0.07,1.97684372408681e-14,"2","CEP68"
"SORBS3",9.14432463652516e-19,0.831178062809657,0.101,0.058,2.33399742022668e-14,"2","SORBS3"
"RBPJ",9.50283037096164e-19,0.647283338681316,0.162,0.106,2.42550242388425e-14,"2","RBPJ"
"RNF139",9.99173491556983e-19,0.586706237392452,0.242,0.177,2.55029041985004e-14,"2","RNF139"
"KLF6",1.21385219438383e-18,0.346337450305064,0.661,0.606,3.09823634094529e-14,"2","KLF6"
"MAST4",1.29292703249029e-18,0.834632138665832,0.077,0.04,3.30006695772821e-14,"2","MAST4"
