"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SLBP1",6.23613424108442e-07,0.111316276719484,0.095,0.133,0.0159171090369439,"4","SLBP"
"RRBP11",6.53670141729436e-07,0.102439620876402,0.101,0.14,0.0166842766975021,"4","RRBP1"
"SRP19",6.5630166267189e-07,0.166221727880345,0.146,0.199,0.0167514436380373,"4","SRP19"
"ARHGAP9",6.61825346136698e-07,0.127452561996421,0.175,0.237,0.0168924301347931,"4","ARHGAP9"
"CMTM71",7.06897297915715e-07,0.109729835760597,0.088,0.124,0.0180428466320007,"4","CMTM7"
"TUBGCP2",7.33874246653159e-07,0.117521146008262,0.089,0.125,0.0187314062715752,"4","TUBGCP2"
"RGS31",7.35841922845764e-07,0.103386137383411,0.078,0.111,0.0187816292387153,"4","RGS3"
"SNRPN",7.42332670450446e-07,0.120520120534488,0.164,0.222,0.0189472990805772,"4","SNRPN"
"ATF6B",7.76299974585638e-07,0.107926144135717,0.141,0.192,0.0198142805513238,"4","ATF6B"
"RUFY11",7.87296711225545e-07,0.157498460387464,0.059,0.087,0.0200949612573208,"4","RUFY1"
"TAP21",8.18768517281895e-07,0.125281538687174,0.21,0.283,0.0208982476351031,"4","TAP2"
"ANXA2R",8.4075680886742e-07,0.125291209061074,0.108,0.149,0.021459476789532,"4","ANXA2R"
"SSB",8.4094901066744e-07,0.118891701648679,0.179,0.241,0.0214643825482757,"4","SSB"
"NPTN1",8.41848432084548e-07,0.141305582149296,0.093,0.13,0.021487339380526,"4","NPTN"
"CCL42",8.42855729321632e-07,0.340736501170186,0.369,0.381,0.0215130496352053,"4","CCL4"
"HAGH",8.5763345071193e-07,0.102882672771172,0.072,0.104,0.0218902361959713,"4","HAGH"
"PPP1R71",8.67331782763128e-07,0.134839125759526,0.113,0.155,0.0221377764232461,"4","PPP1R7"
"PATL21",8.70148610187018e-07,0.1403442948858,0.093,0.13,0.0222096731264135,"4","PATL2"
"CHMP3",8.72803669401863e-07,0.103415209433534,0.096,0.134,0.0222774408578132,"4","CHMP3"
"CHKB",8.90038642242234e-07,0.156745325268383,0.141,0.193,0.0227173463045908,"4","CHKB"
"GTPBP6",8.96087093500167e-07,0.149706003113931,0.1,0.139,0.0228717269744983,"4","GTPBP6"
"MKNK2",9.49444412157178e-07,0.104731042641212,0.192,0.259,0.0242336191758998,"4","MKNK2"
"NDUFS61",9.84188030852131e-07,0.144219707964978,0.165,0.225,0.0251204152994698,"4","NDUFS6"
"DHX30",1.00946154871845e-06,0.146960921897694,0.081,0.114,0.0257654965694897,"4","DHX30"
"SMIM7",1.03706080451236e-06,0.120406690593328,0.07,0.101,0.0264699399743735,"4","SMIM7"
"EIF3K1",1.04432894728232e-06,0.279278575780625,0.539,0.62,0.026655452050434,"4","EIF3K"
"ASCC2",1.08666043995263e-06,0.158009196120261,0.068,0.097,0.027735921069351,"4","ASCC2"
"URM1",1.14567653043386e-06,0.129378211234083,0.093,0.13,0.0292422477627938,"4","URM1"
"SH3BP21",1.15237202078937e-06,0.115952649894025,0.074,0.105,0.0294131434586278,"4","SH3BP2"
"TIPRL",1.15440582297053e-06,0.103798948981579,0.093,0.13,0.0294650542254999,"4","TIPRL"
"MOAP1",1.16273298281494e-06,0.115361878932438,0.091,0.127,0.0296775966533686,"4","MOAP1"
"M6PR1",1.18047177999876e-06,0.121247445930578,0.153,0.207,0.0301303617126884,"4","M6PR"
"ETFA1",1.19075304581713e-06,0.135114203755092,0.1,0.139,0.0303927807414364,"4","ETFA"
"SNHG121",1.20955560300962e-06,0.10306960891304,0.063,0.091,0.0308726972112175,"4","SNHG12"
"MGAT11",1.21491460536444e-06,0.144161033107255,0.106,0.147,0.0310094803873219,"4","MGAT1"
"WIPI2",1.24958053240313e-06,0.128824757025031,0.1,0.138,0.0318942935090574,"4","WIPI2"
"MED10",1.30247811895263e-06,0.103013669609078,0.237,0.321,0.0332444515081469,"4","MED10"
"ARID5A1",1.43089785115197e-06,0.111514894851729,0.104,0.143,0.036522236752803,"4","ARID5A"
"PPP2R1A1",1.57099081145584e-06,0.130868396094181,0.172,0.231,0.0400979694715988,"4","PPP2R1A"
"TRPV21",1.57728782485202e-06,0.130084976792793,0.086,0.12,0.0402586944415231,"4","TRPV2"
"LRRC8A1",1.60440595810043e-06,0.106637748120132,0.068,0.097,0.0409508576745553,"4","LRRC8A"
"ZRSR2",1.61678812666821e-06,0.107934594999715,0.092,0.127,0.0412669001450793,"4","ZRSR2"
"CLTA1",1.62759515162093e-06,0.174677989017133,0.124,0.17,0.0415427386499725,"4","CLTA"
"TBC1D20",1.63625071987845e-06,0.10033731457045,0.07,0.099,0.0417636633741776,"4","TBC1D20"
"POLE3",1.66436207920901e-06,0.187900478053044,0.126,0.171,0.0424811777097309,"4","POLE3"
"CDV3",1.71600503324691e-06,0.111867758280812,0.268,0.359,0.0437993124685941,"4","CDV3"
"PSMA61",1.72052105207321e-06,0.110438794958289,0.191,0.256,0.0439145793331165,"4","PSMA6"
"TAP11",1.76637593443625e-06,0.136254961052426,0.195,0.261,0.0450849793505508,"4","TAP1"
"RALA",1.77283986405474e-06,0.108005492484503,0.059,0.086,0.0452499646901333,"4","RALA"
"DTNBP11",1.78560388289762e-06,0.131982257576349,0.077,0.109,0.0455757535070788,"4","DTNBP1"
"RABAC1",1.81422233589647e-06,0.462031532775752,0.339,0.368,0.0463062109014215,"4","RABAC1"
"MRPL38",1.85216155050787e-06,0.148804476091852,0.081,0.113,0.0472745714151628,"4","MRPL38"
"KIN",1.88994546386829e-06,0.118579750247834,0.064,0.092,0.0482389680197743,"4","KIN"
"KTN1",1.8932323394507e-06,0.107345011785149,0.244,0.325,0.0483228622321396,"4","KTN1"
"UBE2A1",1.95237471581379e-06,0.120725360220898,0.096,0.133,0.0498324122464311,"4","UBE2A"
"TALAM12",5.83711491067636e-289,0.755974591538026,0.983,0.892,1.48986520980104e-284,"5","TALAM1"
"PZP2",1.02611195606751e-190,0.884290717189051,0.585,0.299,2.61904815666672e-186,"5","PZP"
"A2M1",3.50375236639766e-187,0.901163996866135,0.573,0.294,8.94297753999338e-183,"5","A2M"
"AOAH1",6.79175185685372e-165,0.682491628824002,0.798,0.544,1.73352674394334e-160,"5","AOAH"
"ZEB22",2.36031979384118e-121,0.538495281829104,0.772,0.506,6.02448024180024e-117,"5","ZEB2"
"UTRN",6.95931202534873e-118,0.503332470337414,0.843,0.616,1.77629480135001e-113,"5","UTRN"
"KLF12",9.98750123095214e-118,0.555087878726978,0.748,0.492,2.54920981418822e-113,"5","KLF12"
"ANK31",1.11150321852133e-113,0.696622170169573,0.478,0.261,2.83700081495384e-109,"5","ANK3"
"TAFA1",1.49032704688491e-107,0.90588236833875,0.258,0.113,3.80391075446906e-103,"5","TAFA1"
"PDE3B2",3.22332844233394e-105,0.576149075491281,0.701,0.477,8.22722351621315e-101,"5","PDE3B"
"AKT3",7.13380020860563e-102,0.627308498312174,0.485,0.269,1.8208311652445e-97,"5","AKT3"
"ZBTB202",1.87801519914599e-100,0.587403300434191,0.593,0.363,4.79344599430023e-96,"5","ZBTB20"
"PLCB11",1.57863183380345e-93,0.558611637965384,0.601,0.375,4.02929989259993e-89,"5","PLCB1"
"RABGAP1L2",1.31488420532765e-92,0.503555576436428,0.696,0.453,3.3561104456783e-88,"5","RABGAP1L"
"XIST1",3.77586153280162e-89,0.793508784884987,0.284,0.14,9.63750897632287e-85,"5","XIST"
"RASGRF21",1.96224142003566e-88,0.704537249583978,0.322,0.164,5.00842500049901e-84,"5","RASGRF2"
"ARHGAP151",6.47874724582054e-88,0.370184208386275,0.886,0.682,1.65363544702324e-83,"5","ARHGAP15"
"RORA-AS11",1.15877532398715e-87,0.583283536983475,0.436,0.244,2.9576581369448e-83,"5","RORA-AS1"
"ITGA41",2.14217588557944e-87,0.432813173576323,0.818,0.605,5.46768973035296e-83,"5","ITGA4"
"PARP81",3.12353849492015e-86,0.392269024720054,0.884,0.685,7.97251965443419e-82,"5","PARP8"
"AGPAT41",8.48341558432663e-86,0.644108632431007,0.343,0.178,2.16530699374353e-81,"5","AGPAT4"
"LINC-PINT1",1.58042424586488e-85,0.448761759193819,0.751,0.517,4.03387484514553e-81,"5","LINC-PINT"
"CBLB1",2.06950258439802e-85,0.443918762887133,0.813,0.584,5.28219839641751e-81,"5","CBLB"
"LINC016192",3.1488880766785e-85,0.523794850903551,0.554,0.338,8.03722192691421e-81,"5","LINC01619"
"EXOC4",4.52965131723093e-85,0.570309354329332,0.464,0.264,1.15614820221002e-80,"5","EXOC4"
"LINC009871",2.85305767253972e-84,0.650071071405874,0.304,0.152,7.28214440339039e-80,"5","LINC00987"
"PRKCH",6.07876122097295e-84,0.414617119574734,0.85,0.638,1.55154301404114e-79,"5","PRKCH"
"ATP8A12",1.14839932552723e-82,0.528213220811969,0.54,0.325,2.93117443847571e-78,"5","ATP8A1"
"LINC006121",3.25828260878554e-82,0.891827217755754,0.189,0.081,8.3164405306642e-78,"5","LINC00612"
"RASA31",9.50884669741718e-81,0.437710713528278,0.745,0.516,2.42703803104876e-76,"5","RASA3"
"TRD-AS11",1.52211151731512e-79,0.617380250956953,0.337,0.18,3.8850374367951e-75,"5","TRD-AS1"
"PAN3",1.82453653439609e-77,0.548199033812594,0.469,0.279,4.65694705039257e-73,"5","PAN3"
"PCNX11",2.79522866785176e-77,0.514992261624293,0.524,0.316,7.13454165182484e-73,"5","PCNX1"
"SYNE12",1.9738473443476e-76,0.409257993197882,0.824,0.622,5.03804796171282e-72,"5","SYNE1"
"JAZF11",5.98202509200908e-76,0.602725953904448,0.346,0.187,1.5268520844844e-71,"5","JAZF1"
"BCAS3",8.29610946261261e-76,0.623467899477576,0.346,0.189,2.11749897923724e-71,"5","BCAS3"
"FTX",9.80324189915895e-76,0.665750284332506,0.297,0.154,2.50217946234133e-71,"5","FTX"
"ZFAND3",1.41359675492531e-75,0.503484243927352,0.463,0.271,3.60806435727137e-71,"5","ZFAND3"
"ARHGAP261",8.90055183358724e-75,0.472262693449294,0.644,0.423,2.27177685000481e-70,"5","ARHGAP26"
"NEAT11",1.28308144905059e-74,0.537911763249541,0.521,0.323,3.27493709055672e-70,"5","NEAT1"
"VPS13B",2.95421556899318e-74,0.520045558822592,0.438,0.254,7.54033981829819e-70,"5","VPS13B"
"TGFBR32",5.3867943820658e-74,0.414949517686118,0.72,0.498,1.37492539807847e-69,"5","TGFBR3"
"LPP1",7.55517154852166e-74,0.488464294017915,0.489,0.293,1.92838198604467e-69,"5","LPP"
"FOXP1",1.3731588614822e-73,0.443737003358283,0.598,0.381,3.50485067804718e-69,"5","FOXP1"
"PAM2",1.62571151519043e-73,0.590588601115999,0.385,0.219,4.14946607137206e-69,"5","PAM"
"C1orf212",3.73399417386426e-73,0.492380301808081,0.467,0.275,9.53064672937114e-69,"5","C1orf21"
"LRRC8C",5.99862708206875e-73,0.639745259179,0.336,0.185,1.53108957642723e-68,"5","LRRC8C"
"LRBA1",1.34650829384704e-72,0.467090891338302,0.619,0.402,3.43682776921519e-68,"5","LRBA"
"PTPRC1",1.70191412858692e-72,0.229094684293417,0.995,0.959,4.34396562180527e-68,"5","PTPRC"
"HERC11",2.64146829350464e-72,0.474335833994115,0.551,0.344,6.74208367234123e-68,"5","HERC1"
"NCALD",2.77045833884375e-72,0.481839439902577,0.515,0.315,7.07131786406479e-68,"5","NCALD"
"RASGRP11",7.02422306300678e-72,0.483342303434828,0.607,0.394,1.79286269460185e-67,"5","RASGRP1"
"SKAP11",8.90974979257165e-72,0.385525281101374,0.816,0.622,2.27412453705599e-67,"5","SKAP1"
"TMEM181",1.90358825649447e-71,0.573993781064694,0.331,0.18,4.85871866587649e-67,"5","TMEM181"
"AGTPBP1",3.46444395362925e-71,0.488916272295018,0.505,0.311,8.84264674724331e-67,"5","AGTPBP1"
"ANKRD44",1.19471946402743e-70,0.380421476905482,0.793,0.584,3.0494019599836e-66,"5","ANKRD44"
"STAT41",3.68560685092078e-70,0.397271690348893,0.771,0.554,9.40714292629019e-66,"5","STAT4"
"DOCK101",7.28311047005521e-70,0.417033650660411,0.593,0.382,1.85894111637689e-65,"5","DOCK10"
"IQGAP22",8.46941679164949e-70,0.455020685707578,0.665,0.452,2.16173394190061e-65,"5","IQGAP2"
"RFX31",8.91642628967078e-70,0.636542320971141,0.283,0.149,2.27582864617557e-65,"5","RFX3"
"RAPGEF22",1.50877945285307e-69,0.646031794888182,0.273,0.141,3.85100867546217e-65,"5","RAPGEF2"
"ATXN11",5.76695629988012e-69,0.502433628476976,0.438,0.26,1.4719579259814e-64,"5","ATXN1"
"SYTL22",1.35402293037973e-68,0.447895394085517,0.625,0.414,3.45600812750122e-64,"5","SYTL2"
"ARL15",3.01420652667933e-67,0.550173870167969,0.326,0.18,7.69346073869631e-63,"5","ARL15"
"TNIK",3.2309787354116e-67,0.472886043442058,0.492,0.3,8.24675012426456e-63,"5","TNIK"
"AGAP12",6.78731204133489e-67,0.656040834889986,0.263,0.137,1.73239352543032e-62,"5","AGAP1"
"NIBAN11",1.08011021791226e-66,0.456921753638574,0.512,0.319,2.75687332019924e-62,"5","NIBAN1"
"CDKAL1",1.30726547687832e-66,0.526938643178325,0.359,0.204,3.33666440318421e-62,"5","CDKAL1"
"VTI1A",1.43628927340066e-66,0.511512524980907,0.359,0.203,3.66598474142785e-62,"5","VTI1A"
"RAP1GAP21",6.74326437087855e-66,0.500847735089533,0.417,0.246,1.72115079802304e-61,"5","RAP1GAP2"
"RAD51B",1.23528797769696e-65,0.618299349593712,0.261,0.136,3.15294903427371e-61,"5","RAD51B"
"CRYBG11",4.32736615289443e-65,0.536295687837764,0.395,0.231,1.10451693686478e-60,"5","CRYBG1"
"VAV32",8.6778299804092e-65,0.503484425101932,0.418,0.249,2.21492932419964e-60,"5","VAV3"
"DPYD1",1.20559480347298e-64,0.425040268417275,0.592,0.385,3.07716017638443e-60,"5","DPYD"
"TCF12",1.96052761557849e-64,0.491482686963051,0.414,0.246,5.00405068600254e-60,"5","TCF12"
"FAF1",2.8179899745946e-64,0.507855248993866,0.391,0.229,7.19263761115527e-60,"5","FAF1"
"ABTB31",5.20872639825621e-64,0.566644111976713,0.288,0.157,1.32947532589092e-59,"5","ABTB3"
"NFAT5",6.43128820252769e-64,0.498662244779198,0.376,0.217,1.64152200081317e-59,"5","NFAT5"
"SORL11",7.40543990143351e-64,0.438702215080169,0.599,0.391,1.89016448044189e-59,"5","SORL1"
"FNDC3B1",9.74271550018807e-64,0.576737351309202,0.266,0.14,2.486730704268e-59,"5","FNDC3B"
"FBXL171",1.01130249254254e-63,0.487025205812865,0.399,0.233,2.58124848196558e-59,"5","FBXL17"
"BTBD91",1.10138027986516e-63,0.528483278000144,0.411,0.247,2.81116302632783e-59,"5","BTBD9"
"SMYD3",2.33473703856294e-63,0.519640250482334,0.422,0.255,5.95918281722805e-59,"5","SMYD3"
"STK391",5.73141886829003e-63,0.491453514155915,0.372,0.215,1.46288735194235e-58,"5","STK39"
"CNOT6L1",2.29716329313649e-62,0.431146434077515,0.59,0.386,5.86327958940157e-58,"5","CNOT6L"
"BBS9",3.73890686795916e-62,0.637145803859829,0.227,0.115,9.54318588977895e-58,"5","BBS9"
"NSF",3.8435579829279e-62,0.570408010772907,0.317,0.177,9.81029739562516e-58,"5","NSF"
"KDM6A1",4.02850704327543e-62,0.467321483740372,0.398,0.235,1.02823613772562e-57,"5","KDM6A"
"ARID1B",4.11359434817376e-62,0.468955066008386,0.478,0.295,1.04995382142787e-57,"5","ARID1B"
"CEMIP21",4.50443241528743e-62,0.490823490516624,0.466,0.291,1.14971132967796e-57,"5","CEMIP2"
"AHNAK2",2.27319593251701e-61,0.277840778710298,0.943,0.83,5.80210529815642e-57,"5","AHNAK"
"KLRK1-AS12",6.24766084442157e-61,0.588764319915725,0.248,0.129,1.59465295393016e-56,"5","KLRK1-AS1"
"RORA1",9.21887243028628e-61,0.329393178818835,0.856,0.672,2.35302499910627e-56,"5","RORA"
"YES1",1.02286463468701e-60,0.51857930819399,0.326,0.184,2.61075969357512e-56,"5","YES1"
"ITFG1",1.09534563075363e-60,0.498080663296313,0.381,0.226,2.79576018793556e-56,"5","ITFG1"
"MACF11",2.53296527815612e-60,0.392435966923835,0.731,0.529,6.46514057596567e-56,"5","MACF1"
"BLTP1",6.91858183735241e-60,0.463884654914234,0.419,0.252,1.76589882816583e-55,"5","BLTP1"
"FAM172A",1.27483478220974e-59,0.45764783979901,0.463,0.288,3.25388829811214e-55,"5","FAM172A"
"NCOA21",1.65417687511238e-59,0.457540645063614,0.43,0.262,4.22212105603684e-55,"5","NCOA2"
"ITPR2",1.83935025618455e-59,0.460433178118323,0.369,0.215,4.69475759388544e-55,"5","ITPR2"
"NCOA11",3.38559932592798e-59,0.43875350987369,0.486,0.305,8.64140371949857e-55,"5","NCOA1"
"ADAMTS102",3.54971166918469e-59,0.638497888324258,0.189,0.091,9.06028406442701e-55,"5","ADAMTS10"
"HECTD4",5.64587333803764e-59,0.561994858779469,0.268,0.145,1.44105271080073e-54,"5","HECTD4"
"CAMKMT",1.46710063947656e-58,0.617980587981516,0.248,0.132,3.74462767219996e-54,"5","CAMKMT"
"BIRC6",2.65344852756562e-58,0.392571575161443,0.582,0.382,6.7726620217585e-54,"5","BIRC6"
"DIAPH2",5.80248183599645e-58,0.543459786239269,0.274,0.15,1.48102546381973e-53,"5","DIAPH2"
"HIVEP31",9.29377353695787e-58,0.520975338832069,0.333,0.193,2.37214275757313e-53,"5","HIVEP3"
"ITK2",9.90476538459553e-58,0.435204737715551,0.515,0.334,2.52809231676416e-53,"5","ITK"
"ESR21",9.91213696029181e-58,0.745492559889682,0.175,0.084,2.52997383774488e-53,"5","ESR2"
"LINC00342",1.10876010425655e-57,0.59919418098182,0.233,0.122,2.82999929010441e-53,"5","LINC00342"
"ATM1",1.27073476564251e-57,0.361787169338826,0.747,0.542,3.24342341582593e-53,"5","ATM"
"FYN2",1.44290982870362e-57,0.307974392810018,0.892,0.721,3.68288304678311e-53,"5","FYN"
"FKBP51",1.74202518560279e-57,0.47387090173441,0.378,0.226,4.44634508373256e-53,"5","FKBP5"
"PPP2R5C1",2.13044651335565e-57,0.332865565847235,0.838,0.655,5.43775168068895e-53,"5","PPP2R5C"
"WAKMAR21",4.64886093077166e-57,0.634505149597677,0.23,0.122,1.18657526397016e-52,"5","WAKMAR2"
"PDGFD1",5.03820471606724e-57,0.601354711025101,0.244,0.131,1.285951371729e-52,"5","PDGFD"
"DTHD11",5.56551220591604e-57,0.543974567683599,0.295,0.166,1.42054133543801e-52,"5","DTHD1"
"TRAPPC9",5.97493371689643e-57,0.519867121113365,0.3,0.168,1.52504208190064e-52,"5","TRAPPC9"
"PITPNC1",1.28799175720561e-56,0.40053160451919,0.674,0.47,3.2874701610916e-52,"5","PITPNC1"
"EXOC6B",1.56522772102232e-56,0.624699039887246,0.222,0.116,3.99508723513736e-52,"5","EXOC6B"
"AUTS22",4.02904725382198e-56,0.439692032472534,0.4,0.243,1.02837402106552e-51,"5","AUTS2"
"MIR3667HG1",5.95477986974501e-56,0.753044649265584,0.188,0.094,1.51989801395372e-51,"5","MIR3667HG"
"ATG7",1.09408527523234e-55,0.676151781175052,0.183,0.09,2.79254325650303e-51,"5","ATG7"
"COG5",4.9108027011637e-55,0.425704963200436,0.397,0.239,1.25343328144502e-50,"5","COG5"
"USP9X1",8.2120901648727e-55,0.446548749828008,0.346,0.202,2.09605389368211e-50,"5","USP9X"
"SLCO3A11",8.69422113760265e-55,0.498781807044946,0.316,0.181,2.2191130031617e-50,"5","SLCO3A1"
"PPP2R2B1",1.56319254622804e-54,0.493896959782085,0.321,0.187,3.98989265499246e-50,"5","PPP2R2B"
"MCM9",3.28620819464023e-54,0.516877403399145,0.266,0.147,8.38771779599973e-50,"5","MCM9"
"GAS7",3.97700412135866e-54,0.583879079425422,0.188,0.094,1.01509053193558e-49,"5","GAS7"
"HDAC4",6.12212559714613e-54,0.626308080112135,0.195,0.098,1.56261133741558e-49,"5","HDAC4"
"WDPCP",6.28654120768259e-54,0.69308836880907,0.194,0.099,1.6045767778489e-49,"5","WDPCP"
"GPHN",1.46129210776025e-53,0.524837353367579,0.325,0.193,3.72980197584725e-49,"5","GPHN"
"ABHD15-AS1",1.64100718652882e-53,1.06959284703508,0.098,0.038,4.18850674289617e-49,"5","ABHD15-AS1"
"ELMO1",2.70623389584855e-53,0.440397058011853,0.379,0.229,6.90739139576384e-49,"5","ELMO1"
"MCTP21",5.10006210112501e-53,0.392187703240637,0.516,0.335,1.30173985069115e-48,"5","MCTP2"
"ATR1",7.76686173765822e-53,0.467969284029762,0.355,0.213,1.98241378991988e-48,"5","ATR"
"CLASP1",8.33375929632414e-53,0.522072854489847,0.268,0.149,2.12710872279377e-48,"5","CLASP1"
"SPIDR",9.61895738036951e-53,0.447615400562318,0.372,0.225,2.45514268176551e-48,"5","SPIDR"
"WDR70",1.9312912988027e-52,0.511291625304464,0.258,0.142,4.92942791106402e-48,"5","WDR70"
"MPP71",3.60578962029967e-52,0.539870703006856,0.247,0.136,9.20341742685287e-48,"5","MPP7"
"WWOX",8.00445150225589e-52,0.504907071940536,0.318,0.189,2.04305620143579e-47,"5","WWOX"
"SGCD2",8.21807665791397e-52,1.31241992580544,0.069,0.023,2.09758188616596e-47,"5","SGCD"
"DIP2A2",9.96811124882237e-52,0.363546116721188,0.47,0.299,2.54426071514942e-47,"5","DIP2A"
"NPC1",1.17897433940372e-51,0.453523485756232,0.357,0.213,3.00921410389405e-47,"5","NPC1"
"BRAF1",1.18180883743307e-51,0.439616350244438,0.369,0.224,3.01644887666417e-47,"5","BRAF"
"MYBL11",2.18135601110382e-51,0.362488350599817,0.683,0.486,5.56769308274138e-47,"5","MYBL1"
"CMIP1",2.28158902724666e-51,0.398110759979028,0.437,0.271,5.82352783314437e-47,"5","CMIP"
"LCORL",2.71565128881973e-51,0.630248473277832,0.193,0.099,6.93142834958348e-47,"5","LCORL"
"VWA81",3.57866935427413e-51,0.462232908079683,0.285,0.161,9.13419565984928e-47,"5","VWA8"
"OGT1",4.20173678237279e-51,0.368300507568146,0.513,0.329,1.07245129633283e-46,"5","OGT"
"AKNA1",9.96220459790893e-51,0.360475439976701,0.72,0.525,2.54275310157028e-46,"5","AKNA"
"PYHIN12",1.16484485901403e-50,0.349856411905054,0.649,0.453,2.97315001814741e-46,"5","PYHIN1"
"STXBP5",1.88024345875528e-50,0.602522100475016,0.225,0.122,4.79913340412699e-46,"5","STXBP5"
"MYO9A",2.14601363184816e-50,0.543877493873969,0.227,0.123,5.47748519392926e-46,"5","MYO9A"
"STK382",2.3668376623655e-50,0.394696851642182,0.547,0.362,6.04111644942171e-46,"5","STK38"
"ZNF407",2.77593917129729e-50,0.56848815183338,0.209,0.11,7.0853071408192e-46,"5","ZNF407"
"CELF2",3.59627388617814e-50,0.346771992121571,0.715,0.522,9.1791294670811e-46,"5","CELF2"
"SCAPER1",4.01168740740903e-50,0.46478678462474,0.328,0.195,1.02394309386708e-45,"5","SCAPER"
"SYNE21",4.33510876619432e-50,0.250767450092246,0.933,0.815,1.10649316148344e-45,"5","SYNE2"
"PPP3CA1",5.19058897005558e-50,0.427591150946399,0.427,0.27,1.32484592871699e-45,"5","PPP3CA"
"SSH2",6.06520655892846e-50,0.368397179988674,0.563,0.375,1.5480833221009e-45,"5","SSH2"
"FBXW7",7.74352406601925e-50,0.390850190224898,0.332,0.195,1.97645708261075e-45,"5","FBXW7"
"KAT2B1",1.32351274547276e-49,0.513406957420899,0.23,0.125,3.37813393154468e-45,"5","KAT2B"
"PICALM",1.71053680669443e-49,0.390793027265971,0.422,0.263,4.36597414540685e-45,"5","PICALM"
"RUNX1",1.76598964112481e-49,0.400847592210727,0.435,0.275,4.50751196000696e-45,"5","RUNX1"
"PCNX21",7.34075876499834e-49,0.505829024544273,0.241,0.133,1.87365526717818e-44,"5","PCNX2"
"KDM4C",8.94089647248825e-49,0.400597834603014,0.427,0.267,2.2820744156379e-44,"5","KDM4C"
"CLASP21",1.12040015234836e-48,0.494492742662411,0.273,0.157,2.85970934885396e-44,"5","CLASP2"
"RBM6",1.25749952970648e-48,0.39156153025778,0.35,0.21,3.20964179962283e-44,"5","RBM6"
"DYRK1A1",2.57760366972949e-48,0.385324562876165,0.383,0.234,6.57907560661756e-44,"5","DYRK1A"
"ATP2B11",2.91953218109488e-48,0.37276445755935,0.387,0.238,7.45181393902656e-44,"5","ATP2B1"
"MALAT11",6.20162253215114e-48,0.115814348699438,1,1,1.58290213510626e-43,"5","MALAT1"
"NLRC5",6.67097935462709e-48,0.413318186559728,0.383,0.237,1.70270077047502e-43,"5","NLRC5"
"BEST11",7.39176093530409e-48,0.513003253956363,0.22,0.119,1.88667306112702e-43,"5","BEST1"
"NIPBL",7.41535880649997e-48,0.353043523471539,0.575,0.386,1.89269618177105e-43,"5","NIPBL"
"FAM120B",9.91722451778088e-48,0.446382327894489,0.298,0.174,2.53127238591839e-43,"5","FAM120B"
"JMJD1C1",1.32018459247956e-47,0.327703462127752,0.485,0.311,3.36963915384483e-43,"5","JMJD1C"
"ATP9B1",1.48919629690844e-47,0.398391801548451,0.369,0.226,3.8010246282291e-43,"5","ATP9B"
"SOS11",1.49184037150206e-47,0.467518545589522,0.281,0.162,3.80777336422186e-43,"5","SOS1"
"JAK21",2.41607254270401e-47,0.568778840738412,0.195,0.103,6.16678355799771e-43,"5","JAK2"
"SLFN12L",5.12124719078652e-47,0.345199094418394,0.503,0.325,1.30714713297635e-42,"5","SLFN12L"
"TBL1X1",5.94239241400482e-47,0.526184290866253,0.222,0.121,1.51673623975059e-42,"5","TBL1X"
"PPP1R16B1",6.13237543884286e-47,0.397852110643974,0.446,0.287,1.56522750701025e-42,"5","PPP1R16B"
"EIF4G31",6.29388400959653e-47,0.418251888112304,0.322,0.192,1.60645095460942e-42,"5","EIF4G3"
"VCL1",7.85497090130844e-47,0.411779906290617,0.348,0.211,2.00490277284997e-42,"5","VCL"
"NR3C21",1.31408081479437e-46,0.563691157354049,0.209,0.114,3.35405987168114e-42,"5","NR3C2"
"SLC4A7",1.35954309992057e-46,0.406880436050349,0.295,0.172,3.47009780823728e-42,"5","SLC4A7"
"TBC1D5",1.36524287612768e-46,0.401419150662671,0.417,0.267,3.48464591702828e-42,"5","TBC1D5"
"PELI21",1.376618162514e-46,0.606364887883828,0.215,0.118,3.51368019800073e-42,"5","PELI2"
"MAPK81",1.64457771694559e-46,0.443829265423331,0.338,0.207,4.19762016473192e-42,"5","MAPK8"
"ULK4",2.05726495889854e-46,0.579357143720271,0.182,0.095,5.25096308109263e-42,"5","ULK4"
"MNAT1",2.17853255264714e-46,0.518988226967201,0.219,0.12,5.56048648737655e-42,"5","MNAT1"
"RPTOR1",2.51168632164961e-46,0.525585530383099,0.245,0.139,6.41082816737845e-42,"5","RPTOR"
"CAMK2D",4.09823071348117e-46,0.408759391084011,0.352,0.216,1.04603240730894e-41,"5","CAMK2D"
"SACM1L1",4.10758856046832e-46,0.427051107658454,0.348,0.212,1.04842090417393e-41,"5","SACM1L"
"ESYT21",5.96548941189464e-46,0.362401499600958,0.542,0.363,1.52263151749199e-41,"5","ESYT2"
"DOCK8",7.77683872217021e-46,0.355659777133335,0.484,0.313,1.98496031544672e-41,"5","DOCK8"
"CYTH1",8.87331459150126e-46,0.313460377028106,0.737,0.542,2.26482481633478e-41,"5","CYTH1"
"PARP151",1.64840767879796e-45,0.436918680939327,0.294,0.172,4.20739575936392e-41,"5","PARP15"
"HERC41",2.30155373716913e-45,0.429621389507077,0.263,0.151,5.87448575875048e-41,"5","HERC4"
"USP24",4.28017840090397e-45,0.457637181677988,0.333,0.205,1.09247273504673e-40,"5","USP24"
